Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224121

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Benmore
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
28/12/2022,Benmore,Quarterly,Base,24 months from 01/04/2025,159.7688
28/12/2022,Benmore,Quarterly,Base,30 months from 01/04/2025,164.1550
29/12/2022,Benmore,N/A,N/A,Simple daily average spot price,2.8577
29/12/2022,Benmore,N/A,N/A,7-day simple moving average spot price,0.6307
29/12/2022,Benmore,Quarterly,Base,All maturities,146.3176
29/12/2022,Benmore,Quarterly,Base,Long-dated,149.2708
29/12/2022,Benmore,Quarterly,Base,Short-dated,139.2300
29/12/2022,Benmore,Quarterly,Base,2023 Calendar year,164.7250
29/12/2022,Benmore,Quarterly,Base,2024 Calendar year,156.5875
29/12/2022,Benmore,Quarterly,Base,2025 Calendar year,147.3750
29/12/2022,Benmore,Quarterly,Base,2026 Calendar year,143.8500
29/12/2022,Benmore,Quarterly,Base,12 months from 01/04/2025,163.3250
29/12/2022,Benmore,Quarterly,Base,18 months from 01/04/2025,175.5417
29/12/2022,Benmore,Quarterly,Base,24 months from 01/04/2025,159.7688
29/12/2022,Benmore,Quarterly,Base,30 months from 01/04/2025,164.1550
30/12/2022,Benmore,N/A,N/A,Simple daily average spot price,0.8510
30/12/2022,Benmore,N/A,N/A,7-day simple moving average spot price,0.6113
30/12/2022,Benmore,Quarterly,Base,All maturities,146.3176
30/12/2022,Benmore,Quarterly,Base,Long-dated,149.2708
30/12/2022,Benmore,Quarterly,Base,Short-dated,139.2300
30/12/2022,Benmore,Quarterly,Base,2023 Calendar year,164.7250
30/12/2022,Benmore,Quarterly,Base,2024 Calendar year,156.5875
30/12/2022,Benmore,Quarterly,Base,2025 Calendar year,147.3750
30/12/2022,Benmore,Quarterly,Base,2026 Calendar year,143.8500
30/12/2022,Benmore,Quarterly,Base,12 months from 01/04/2025,163.3250
30/12/2022,Benmore,Quarterly,Base,18 months from 01/04/2025,175.5417
30/12/2022,Benmore,Quarterly,Base,24 months from 01/04/2025,159.7688
30/12/2022,Benmore,Quarterly,Base,30 months from 01/04/2025,164.1550
31/12/2022,Benmore,N/A,N/A,Simple daily average spot price,2.3044
31/12/2022,Benmore,N/A,N/A,7-day simple moving average spot price,0.8881
01/01/2023,Benmore,N/A,N/A,Simple daily average spot price,3.6927
01/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,1.3376
02/01/2023,Benmore,N/A,N/A,Simple daily average spot price,9.6465
02/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,2.5213
03/01/2023,Benmore,N/A,N/A,Simple daily average spot price,42.9156
03/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,7.8803
04/01/2023,Benmore,N/A,N/A,Simple daily average spot price,40.2069
04/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,12.8972
04/01/2023,Benmore,Quarterly,Base,All maturities,149.1969
04/01/2023,Benmore,Quarterly,Base,Long-dated,146.9792
04/01/2023,Benmore,Quarterly,Base,Short-dated,155.8500
04/01/2023,Benmore,Quarterly,Base,2024 Calendar year,153.3500
04/01/2023,Benmore,Quarterly,Base,2025 Calendar year,144.8750
04/01/2023,Benmore,Quarterly,Base,2026 Calendar year,142.7125
04/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,156.0125
04/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,152.6333
04/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,152.4375
04/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,149.5300
05/01/2023,Benmore,N/A,N/A,Simple daily average spot price,42.9956
05/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,18.1838
05/01/2023,Benmore,Quarterly,Base,All maturities,145.2375
05/01/2023,Benmore,Quarterly,Base,Long-dated,143.9125
05/01/2023,Benmore,Quarterly,Base,Short-dated,149.2125
05/01/2023,Benmore,Quarterly,Base,2024 Calendar year,151.3875
05/01/2023,Benmore,Quarterly,Base,2025 Calendar year,139.6625
05/01/2023,Benmore,Quarterly,Base,2026 Calendar year,140.6875
05/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,151.3250
05/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,149.0917
05/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,148.3375
05/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,145.3200
06/01/2023,Benmore,N/A,N/A,Simple daily average spot price,51.9590
06/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,24.3215
06/01/2023,Benmore,Quarterly,Base,All maturities,151.2313
06/01/2023,Benmore,Quarterly,Base,Long-dated,148.6750
06/01/2023,Benmore,Quarterly,Base,Short-dated,158.9000
06/01/2023,Benmore,Quarterly,Base,2024 Calendar year,156.6750
06/01/2023,Benmore,Quarterly,Base,2025 Calendar year,143.9000
06/01/2023,Benmore,Quarterly,Base,2026 Calendar year,145.4500
06/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,157.1500
06/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,154.2250
06/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,153.2063
06/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,150.0950
07/01/2023,Benmore,N/A,N/A,Simple daily average spot price,19.7071
07/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,26.6785
08/01/2023,Benmore,N/A,N/A,Simple daily average spot price,10.1013
08/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,27.6531
09/01/2023,Benmore,N/A,N/A,Simple daily average spot price,22.7108
09/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,30.0304
09/01/2023,Benmore,Quarterly,Base,All maturities,149.9719
09/01/2023,Benmore,Quarterly,Base,Long-dated,147.1000
09/01/2023,Benmore,Quarterly,Base,Short-dated,158.5875
09/01/2023,Benmore,Quarterly,Base,2024 Calendar year,154.2000
09/01/2023,Benmore,Quarterly,Base,2025 Calendar year,142.7750
09/01/2023,Benmore,Quarterly,Base,2026 Calendar year,144.3250
09/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,156.5375
09/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,153.3250
09/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,152.5938
09/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,149.1050
10/01/2023,Benmore,N/A,N/A,Simple daily average spot price,28.3250
10/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,32.3652
10/01/2023,Benmore,Quarterly,Base,All maturities,152.7031
10/01/2023,Benmore,Quarterly,Base,Long-dated,148.1292
10/01/2023,Benmore,Quarterly,Base,Short-dated,166.4250
10/01/2023,Benmore,Quarterly,Base,2024 Calendar year,156.3250
10/01/2023,Benmore,Quarterly,Base,2025 Calendar year,143.1000
10/01/2023,Benmore,Quarterly,Base,2026 Calendar year,144.9625
10/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,160.4875
10/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,156.2333
10/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,154.8125
10/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,150.9800
11/01/2023,Benmore,N/A,N/A,Simple daily average spot price,40.3504
11/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,32.0445
11/01/2023,Benmore,Quarterly,Base,All maturities,153.8031
11/01/2023,Benmore,Quarterly,Base,Long-dated,149.7958
11/01/2023,Benmore,Quarterly,Base,Short-dated,165.8250
11/01/2023,Benmore,Quarterly,Base,2024 Calendar year,156.4125
11/01/2023,Benmore,Quarterly,Base,2025 Calendar year,145.9250
11/01/2023,Benmore,Quarterly,Base,2026 Calendar year,147.0500
11/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,160.2000
11/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,156.0667
11/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,155.4125
11/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,152.0100
12/01/2023,Benmore,N/A,N/A,Simple daily average spot price,45.0458
12/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,32.6494
12/01/2023,Benmore,Quarterly,Base,All maturities,155.3563
12/01/2023,Benmore,Quarterly,Base,Long-dated,150.9167
12/01/2023,Benmore,Quarterly,Base,Short-dated,168.6750
12/01/2023,Benmore,Quarterly,Base,2024 Calendar year,157.8500
12/01/2023,Benmore,Quarterly,Base,2025 Calendar year,147.7500
12/01/2023,Benmore,Quarterly,Base,2026 Calendar year,147.1500
12/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,162.0500
12/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,157.7917
12/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,157.3438
12/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,153.7750
13/01/2023,Benmore,N/A,N/A,Simple daily average spot price,63.8985
13/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,35.2622
13/01/2023,Benmore,Quarterly,Base,All maturities,152.4844
13/01/2023,Benmore,Quarterly,Base,Long-dated,148.9250
13/01/2023,Benmore,Quarterly,Base,Short-dated,163.1625
13/01/2023,Benmore,Quarterly,Base,2024 Calendar year,156.0875
13/01/2023,Benmore,Quarterly,Base,2025 Calendar year,145.0875
13/01/2023,Benmore,Quarterly,Base,2026 Calendar year,145.6000
13/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,158.3500
13/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,154.7250
13/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,154.2813
13/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,150.8700
14/01/2023,Benmore,N/A,N/A,Simple daily average spot price,64.1913
14/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,36.7913
15/01/2023,Benmore,N/A,N/A,Simple daily average spot price,96.0613
15/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,46.3356
16/01/2023,Benmore,N/A,N/A,Simple daily average spot price,137.7869
16/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,62.2963
16/01/2023,Benmore,Quarterly,Base,All maturities,158.3688
16/01/2023,Benmore,Quarterly,Base,Long-dated,152.6042
16/01/2023,Benmore,Quarterly,Base,Short-dated,175.6625
16/01/2023,Benmore,Quarterly,Base,2024 Calendar year,158.5500
16/01/2023,Benmore,Quarterly,Base,2025 Calendar year,149.9500
16/01/2023,Benmore,Quarterly,Base,2026 Calendar year,149.3125
16/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,163.7000
16/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,159.1833
16/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,158.9750
16/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,155.4900
17/01/2023,Benmore,N/A,N/A,Simple daily average spot price,154.9821
17/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,78.8302
17/01/2023,Benmore,Quarterly,Base,All maturities,158.8250
17/01/2023,Benmore,Quarterly,Base,Long-dated,152.9375
17/01/2023,Benmore,Quarterly,Base,Short-dated,176.4875
17/01/2023,Benmore,Quarterly,Base,2024 Calendar year,159.7875
17/01/2023,Benmore,Quarterly,Base,2025 Calendar year,149.7125
17/01/2023,Benmore,Quarterly,Base,2026 Calendar year,149.3125
17/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,164.5750
17/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,159.7667
17/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,159.2938
17/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,155.7450
18/01/2023,Benmore,N/A,N/A,Simple daily average spot price,179.9327
18/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,97.7811
18/01/2023,Benmore,Quarterly,Base,All maturities,157.0500
18/01/2023,Benmore,Quarterly,Base,Long-dated,151.6458
18/01/2023,Benmore,Quarterly,Base,Short-dated,173.2625
18/01/2023,Benmore,Quarterly,Base,2024 Calendar year,158.5750
18/01/2023,Benmore,Quarterly,Base,2025 Calendar year,147.7250
18/01/2023,Benmore,Quarterly,Base,2026 Calendar year,148.6375
18/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,161.5500
18/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,157.5833
18/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,157.2750
18/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,153.6400
19/01/2023,Benmore,N/A,N/A,Simple daily average spot price,172.8252
19/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,114.3405
19/01/2023,Benmore,Quarterly,Base,All maturities,152.7625
19/01/2023,Benmore,Quarterly,Base,Long-dated,147.5083
19/01/2023,Benmore,Quarterly,Base,Short-dated,168.5250
19/01/2023,Benmore,Quarterly,Base,2024 Calendar year,153.7625
19/01/2023,Benmore,Quarterly,Base,2025 Calendar year,144.8375
19/01/2023,Benmore,Quarterly,Base,2026 Calendar year,143.9250
19/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,157.1250
19/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,153.4250
19/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,153.4063
19/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,149.9900
20/01/2023,Benmore,N/A,N/A,Simple daily average spot price,150.3242
20/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,127.5003
20/01/2023,Benmore,Quarterly,Base,All maturities,148.7031
20/01/2023,Benmore,Quarterly,Base,Long-dated,143.7625
20/01/2023,Benmore,Quarterly,Base,Short-dated,163.5250
20/01/2023,Benmore,Quarterly,Base,2024 Calendar year,148.6375
20/01/2023,Benmore,Quarterly,Base,2025 Calendar year,141.9375
20/01/2023,Benmore,Quarterly,Base,2026 Calendar year,140.7125
20/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,153.1250
20/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,148.9250
20/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,149.3500
20/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,146.1300
21/01/2023,Benmore,N/A,N/A,Simple daily average spot price,149.6454
21/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,138.2186
22/01/2023,Benmore,N/A,N/A,Simple daily average spot price,179.1094
22/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,152.5834
23/01/2023,Benmore,N/A,N/A,Simple daily average spot price,231.5873
23/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,169.5242
23/01/2023,Benmore,Quarterly,Base,All maturities,152.9813
23/01/2023,Benmore,Quarterly,Base,Long-dated,146.3125
23/01/2023,Benmore,Quarterly,Base,Short-dated,172.9875
23/01/2023,Benmore,Quarterly,Base,2024 Calendar year,153.1375
23/01/2023,Benmore,Quarterly,Base,2025 Calendar year,143.7500
23/01/2023,Benmore,Quarterly,Base,2026 Calendar year,142.0500
23/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,158.0375
23/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,153.5917
23/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,153.6813
23/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,149.6550
24/01/2023,Benmore,N/A,N/A,Simple daily average spot price,221.2538
24/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,179.9575
24/01/2023,Benmore,Quarterly,Base,All maturities,150.1563
24/01/2023,Benmore,Quarterly,Base,Long-dated,143.6875
24/01/2023,Benmore,Quarterly,Base,Short-dated,169.5625
24/01/2023,Benmore,Quarterly,Base,2024 Calendar year,150.0625
24/01/2023,Benmore,Quarterly,Base,2025 Calendar year,140.6375
24/01/2023,Benmore,Quarterly,Base,2026 Calendar year,140.3625
24/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,154.3750
24/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,150.0417
24/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,149.9250
24/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,146.2800
25/01/2023,Benmore,N/A,N/A,Simple daily average spot price,247.4665
25/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,191.5181
25/01/2023,Benmore,Quarterly,Base,All maturities,150.3500
25/01/2023,Benmore,Quarterly,Base,Long-dated,142.4292
25/01/2023,Benmore,Quarterly,Base,Short-dated,174.1125
25/01/2023,Benmore,Quarterly,Base,2024 Calendar year,148.8250
25/01/2023,Benmore,Quarterly,Base,2025 Calendar year,139.8875
25/01/2023,Benmore,Quarterly,Base,2026 Calendar year,138.5750
25/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,154.4875
25/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,149.7250
25/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,149.3750
25/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,145.7900
26/01/2023,Benmore,N/A,N/A,Simple daily average spot price,246.4856
26/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,199.8372
26/01/2023,Benmore,Quarterly,Base,All maturities,147.8406
26/01/2023,Benmore,Quarterly,Base,Long-dated,140.4458
26/01/2023,Benmore,Quarterly,Base,Short-dated,170.0250
26/01/2023,Benmore,Quarterly,Base,2024 Calendar year,146.3375
26/01/2023,Benmore,Quarterly,Base,2025 Calendar year,138.8250
26/01/2023,Benmore,Quarterly,Base,2026 Calendar year,136.1750
26/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,149.5375
26/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,145.9750
26/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,146.0375
26/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,143.1150
27/01/2023,Benmore,N/A,N/A,Simple daily average spot price,236.1458
27/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,207.7523
27/01/2023,Benmore,Quarterly,Base,All maturities,142.8406
27/01/2023,Benmore,Quarterly,Base,Long-dated,135.8583
27/01/2023,Benmore,Quarterly,Base,Short-dated,163.7875
27/01/2023,Benmore,Quarterly,Base,2024 Calendar year,139.6875
27/01/2023,Benmore,Quarterly,Base,2025 Calendar year,134.0000
27/01/2023,Benmore,Quarterly,Base,2026 Calendar year,133.8875
27/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,144.8500
27/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,140.6667
27/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,141.0063
27/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,138.0000
28/01/2023,Benmore,N/A,N/A,Simple daily average spot price,106.5494
28/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,202.2804
29/01/2023,Benmore,N/A,N/A,Simple daily average spot price,121.4508
29/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,198.7561
30/01/2023,Benmore,N/A,N/A,Simple daily average spot price,140.2410
30/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,193.8975
30/01/2023,Benmore,Quarterly,Base,All maturities,139.9000
30/01/2023,Benmore,Quarterly,Base,Long-dated,136.4792
30/01/2023,Benmore,Quarterly,Base,Short-dated,150.1625
30/01/2023,Benmore,Quarterly,Base,2024 Calendar year,141.7375
30/01/2023,Benmore,Quarterly,Base,2025 Calendar year,133.7250
30/01/2023,Benmore,Quarterly,Base,2026 Calendar year,133.9750
30/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,142.0250
30/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,139.1583
30/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,139.5188
30/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,136.9850
31/01/2023,Benmore,N/A,N/A,Simple daily average spot price,148.4179
31/01/2023,Benmore,N/A,N/A,7-day simple moving average spot price,183.5014
31/01/2023,Benmore,Quarterly,Base,All maturities,145.5750
31/01/2023,Benmore,Quarterly,Base,Long-dated,143.0542
31/01/2023,Benmore,Quarterly,Base,Short-dated,153.1375
31/01/2023,Benmore,Quarterly,Base,2024 Calendar year,147.5375
31/01/2023,Benmore,Quarterly,Base,2025 Calendar year,140.5375
31/01/2023,Benmore,Quarterly,Base,2026 Calendar year,141.0875
31/01/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,148.6750
31/01/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,145.4167
31/01/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,146.0438
31/01/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,143.4650
01/02/2023,Benmore,N/A,N/A,Simple daily average spot price,250.0817
01/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,187.1048
01/02/2023,Benmore,Quarterly,Base,All maturities,140.8750
01/02/2023,Benmore,Quarterly,Base,Long-dated,139.6208
01/02/2023,Benmore,Quarterly,Base,Short-dated,144.6375
01/02/2023,Benmore,Quarterly,Base,2024 Calendar year,143.0125
01/02/2023,Benmore,Quarterly,Base,2025 Calendar year,137.5875
01/02/2023,Benmore,Quarterly,Base,2026 Calendar year,138.2625
01/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,140.8250
01/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,138.9250
01/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,140.4125
01/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,138.3900
02/02/2023,Benmore,N/A,N/A,Simple daily average spot price,253.2744
02/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,187.8308
02/02/2023,Benmore,Quarterly,Base,All maturities,143.1656
02/02/2023,Benmore,Quarterly,Base,Long-dated,141.4500
02/02/2023,Benmore,Quarterly,Base,Short-dated,148.3125
02/02/2023,Benmore,Quarterly,Base,2024 Calendar year,146.1500
02/02/2023,Benmore,Quarterly,Base,2025 Calendar year,138.9500
02/02/2023,Benmore,Quarterly,Base,2026 Calendar year,139.2500
02/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,145.4000
02/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,142.7833
02/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,143.5750
02/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,141.2500
03/02/2023,Benmore,N/A,N/A,Simple daily average spot price,197.3133
03/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,181.6843
03/02/2023,Benmore,Quarterly,Base,All maturities,137.8563
03/02/2023,Benmore,Quarterly,Base,Long-dated,135.9333
03/02/2023,Benmore,Quarterly,Base,Short-dated,143.6250
03/02/2023,Benmore,Quarterly,Base,2024 Calendar year,140.3125
03/02/2023,Benmore,Quarterly,Base,2025 Calendar year,133.9000
03/02/2023,Benmore,Quarterly,Base,2026 Calendar year,133.5875
03/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,139.7375
03/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,137.3750
03/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,138.4125
03/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,135.9850
04/02/2023,Benmore,N/A,N/A,Simple daily average spot price,144.2642
04/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,170.1991
05/02/2023,Benmore,N/A,N/A,Simple daily average spot price,136.0044
05/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,173.8810
06/02/2023,Benmore,N/A,N/A,Simple daily average spot price,43.3152
06/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,164.1140
06/02/2023,Benmore,Quarterly,Base,All maturities,137.8563
06/02/2023,Benmore,Quarterly,Base,Long-dated,135.9333
06/02/2023,Benmore,Quarterly,Base,Short-dated,143.6250
06/02/2023,Benmore,Quarterly,Base,2024 Calendar year,140.3125
06/02/2023,Benmore,Quarterly,Base,2025 Calendar year,133.9000
06/02/2023,Benmore,Quarterly,Base,2026 Calendar year,133.5875
06/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,139.7375
06/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,137.3750
06/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,138.4125
06/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,135.9850
07/02/2023,Benmore,N/A,N/A,Simple daily average spot price,69.8431
07/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,155.3143
07/02/2023,Benmore,Quarterly,Base,All maturities,133.6156
07/02/2023,Benmore,Quarterly,Base,Long-dated,132.2542
07/02/2023,Benmore,Quarterly,Base,Short-dated,137.7000
07/02/2023,Benmore,Quarterly,Base,2024 Calendar year,139.5500
07/02/2023,Benmore,Quarterly,Base,2025 Calendar year,128.9250
07/02/2023,Benmore,Quarterly,Base,2026 Calendar year,128.2875
07/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,137.3625
07/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,135.7333
07/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,135.9313
07/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,133.0100
08/02/2023,Benmore,N/A,N/A,Simple daily average spot price,44.5046
08/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,142.3251
08/02/2023,Benmore,Quarterly,Base,All maturities,137.0250
08/02/2023,Benmore,Quarterly,Base,Long-dated,135.9208
08/02/2023,Benmore,Quarterly,Base,Short-dated,140.3375
08/02/2023,Benmore,Quarterly,Base,2024 Calendar year,145.0250
08/02/2023,Benmore,Quarterly,Base,2025 Calendar year,132.0875
08/02/2023,Benmore,Quarterly,Base,2026 Calendar year,130.6500
08/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,141.7625
08/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,140.3583
08/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,140.1125
08/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,137.0500
09/02/2023,Benmore,N/A,N/A,Simple daily average spot price,91.9342
09/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,122.5567
09/02/2023,Benmore,Quarterly,Base,All maturities,138.5281
09/02/2023,Benmore,Quarterly,Base,Long-dated,135.7917
09/02/2023,Benmore,Quarterly,Base,Short-dated,146.7375
09/02/2023,Benmore,Quarterly,Base,2024 Calendar year,144.3625
09/02/2023,Benmore,Quarterly,Base,2025 Calendar year,131.4500
09/02/2023,Benmore,Quarterly,Base,2026 Calendar year,131.5625
09/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,143.7250
09/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,141.5917
09/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,141.0313
09/02/2023,Benmore,Quarterly,Base,30 months from 01/04/2025,137.5350
10/02/2023,Benmore,N/A,N/A,Simple daily average spot price,123.4888
10/02/2023,Benmore,N/A,N/A,7-day simple moving average spot price,106.3335
10/02/2023,Benmore,Quarterly,Base,All maturities,140.1000
10/02/2023,Benmore,Quarterly,Base,Long-dated,136.6667
10/02/2023,Benmore,Quarterly,Base,Short-dated,150.4000
10/02/2023,Benmore,Quarterly,Base,2024 Calendar year,144.6250
10/02/2023,Benmore,Quarterly,Base,2025 Calendar year,132.9000
10/02/2023,Benmore,Quarterly,Base,2026 Calendar year,132.4750
10/02/2023,Benmore,Quarterly,Base,12 months from 01/04/2025,147.3000
10/02/2023,Benmore,Quarterly,Base,18 months from 01/04/2025,143.8750
10/02/2023,Benmore,Quarterly,Base,24 months from 01/04/2025,142.9063
