Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224118

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Otahuhu
Commodity type,Base
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
06/04/2023,Otahuhu,Quarterly,Base,All maturities,163.4900
06/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.6273
06/04/2023,Otahuhu,Quarterly,Base,Short-dated,141.1125
06/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.6125
06/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,171.6375
06/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.9750
06/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.8750
06/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.0917
06/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.6000
06/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.1900
07/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,76.0923
07/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,119.0737
08/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,54.1781
08/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,105.1451
09/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,64.2446
09/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,98.9415
10/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,60.2673
10/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,94.1193
11/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,78.1815
11/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,88.9441
11/04/2023,Otahuhu,Quarterly,Base,All maturities,165.2800
11/04/2023,Otahuhu,Quarterly,Base,Long-dated,172.5818
11/04/2023,Otahuhu,Quarterly,Base,Short-dated,145.2000
11/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,170.1500
11/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,172.0875
11/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.7375
11/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,170.1250
11/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,158.5583
11/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,170.4500
11/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,163.9050
12/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,89.9529
12/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,80.8527
12/04/2023,Otahuhu,Quarterly,Base,All maturities,165.4467
12/04/2023,Otahuhu,Quarterly,Base,Long-dated,173.2591
12/04/2023,Otahuhu,Quarterly,Base,Short-dated,143.9625
12/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,170.1250
12/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,172.5250
12/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,172.5625
12/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,169.1750
12/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,158.3250
12/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,170.4938
12/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,163.9400
13/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,79.1090
13/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,78.7811
13/04/2023,Otahuhu,Quarterly,Base,All maturities,163.7767
13/04/2023,Otahuhu,Quarterly,Base,Long-dated,172.3955
13/04/2023,Otahuhu,Quarterly,Base,Short-dated,140.0750
13/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,169.3250
13/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.9500
13/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,172.5625
13/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,168.0500
13/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,157.0833
13/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,169.3125
13/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,163.0450
14/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,50.2885
14/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,69.0393
14/04/2023,Otahuhu,Quarterly,Base,All maturities,162.8467
14/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.9955
14/04/2023,Otahuhu,Quarterly,Base,Short-dated,137.6875
14/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.8125
14/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.7375
14/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.6875
14/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.5500
14/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.6000
14/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.9500
14/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.4100
15/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,51.6842
15/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,65.9883
16/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,50.9156
16/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,65.5805
17/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,84.9119
17/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,68.1639
17/04/2023,Otahuhu,Quarterly,Base,All maturities,162.2833
17/04/2023,Otahuhu,Quarterly,Base,Long-dated,170.9455
17/04/2023,Otahuhu,Quarterly,Base,Short-dated,138.4625
17/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,166.7750
17/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.1875
17/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.3875
17/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,165.5625
17/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.2417
17/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.6563
17/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.2550
18/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,103.4763
18/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,73.5650
18/04/2023,Otahuhu,Quarterly,Base,All maturities,164.0200
18/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.7455
18/04/2023,Otahuhu,Quarterly,Base,Short-dated,142.7750
18/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.5250
18/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.7375
18/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,172.2875
18/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.5750
18/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.9167
18/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.4375
18/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.8800
19/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,130.8496
19/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,80.1485
19/04/2023,Otahuhu,Quarterly,Base,All maturities,164.0533
19/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.7636
19/04/2023,Otahuhu,Quarterly,Base,Short-dated,142.8500
19/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.5250
19/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.7875
19/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,172.2875
19/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.3750
19/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.7833
19/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.3625
19/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.8200
20/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,147.5731
20/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,87.3510
20/04/2023,Otahuhu,Quarterly,Base,All maturities,163.8233
20/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.1227
20/04/2023,Otahuhu,Quarterly,Base,Short-dated,143.7500
20/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.7750
20/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.3500
20/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.7125
20/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.7500
20/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.0333
20/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.3313
20/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.7950
21/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,139.1696
21/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,94.8586
21/04/2023,Otahuhu,Quarterly,Base,All maturities,163.9267
21/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.2136
21/04/2023,Otahuhu,Quarterly,Base,Short-dated,143.8875
21/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3625
21/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.0125
21/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.7125
21/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.3375
21/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.4250
21/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.4563
21/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.8950
22/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,90.3317
22/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,99.8640
23/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,58.8542
23/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,100.7603
24/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,59.7758
24/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,101.8678
24/04/2023,Otahuhu,Quarterly,Base,All maturities,163.2467
24/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.1000
24/04/2023,Otahuhu,Quarterly,Base,Short-dated,141.6500
24/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.7500
24/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.1250
24/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.5250
24/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.0500
24/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.5500
24/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.9063
24/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.4150
25/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,88.2800
25/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,102.2888
25/04/2023,Otahuhu,Quarterly,Base,All maturities,163.2467
25/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.1000
25/04/2023,Otahuhu,Quarterly,Base,Short-dated,141.6500
25/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.7500
25/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.1250
25/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.5250
25/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.0500
25/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.5500
25/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.9063
25/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.4150
26/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,129.8281
26/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,105.5828
26/04/2023,Otahuhu,Quarterly,Base,All maturities,163.7733
26/04/2023,Otahuhu,Quarterly,Base,Long-dated,170.8818
26/04/2023,Otahuhu,Quarterly,Base,Short-dated,144.2250
26/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.3125
26/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.3625
26/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.0625
26/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,165.7375
26/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.4917
26/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.8688
26/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.3850
27/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,152.2815
27/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,108.2618
27/04/2023,Otahuhu,Quarterly,Base,All maturities,163.7133
27/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.3000
27/04/2023,Otahuhu,Quarterly,Base,Short-dated,142.8500
27/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.1500
27/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.6375
27/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.0625
27/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.4000
27/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.9333
27/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.3375
27/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.7600
28/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,113.5602
28/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,104.0101
28/04/2023,Otahuhu,Quarterly,Base,All maturities,163.7400
28/04/2023,Otahuhu,Quarterly,Base,Long-dated,171.7682
28/04/2023,Otahuhu,Quarterly,Base,Short-dated,141.6625
28/04/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3250
28/04/2023,Otahuhu,Quarterly,Base,2025 Calendar year,171.7500
28/04/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.0625
28/04/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.2125
28/04/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.5167
28/04/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,169.3313
28/04/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.5550
29/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,137.2463
29/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.7697
30/04/2023,Otahuhu,N/A,N/A,Simple daily average spot price,132.9556
30/04/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,109.0977
01/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,134.4585
01/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,118.5483
01/05/2023,Otahuhu,Quarterly,Base,All maturities,163.1067
01/05/2023,Otahuhu,Quarterly,Base,Long-dated,171.7818
01/05/2023,Otahuhu,Quarterly,Base,Short-dated,139.2500
01/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3250
01/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,171.7500
01/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.1000
01/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.0125
01/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.3833
01/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,169.2313
01/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.4750
02/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,125.4992
02/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,126.7637
02/05/2023,Otahuhu,Quarterly,Base,All maturities,163.8700
02/05/2023,Otahuhu,Quarterly,Base,Long-dated,172.4500
02/05/2023,Otahuhu,Quarterly,Base,Short-dated,140.2750
02/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3750
02/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,172.3625
02/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.2750
02/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.9875
02/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.3667
02/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,169.5250
02/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.7100
03/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,120.3083
03/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,130.7672
03/05/2023,Otahuhu,Quarterly,Base,All maturities,163.4333
03/05/2023,Otahuhu,Quarterly,Base,Long-dated,171.6591
03/05/2023,Otahuhu,Quarterly,Base,Short-dated,140.8125
03/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3750
03/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.8875
03/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,170.5750
03/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.0625
03/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.4167
03/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.8250
03/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,162.1550
04/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,121.5075
04/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,129.7271
04/05/2023,Otahuhu,Quarterly,Base,All maturities,161.5100
04/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.9773
04/05/2023,Otahuhu,Quarterly,Base,Short-dated,138.2250
04/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.1250
04/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,168.6875
04/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,168.5875
04/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.2000
04/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.4167
04/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.1938
04/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.1950
05/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,110.8400
05/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,124.5470
05/05/2023,Otahuhu,Quarterly,Base,All maturities,161.5967
05/05/2023,Otahuhu,Quarterly,Base,Long-dated,170.8818
05/05/2023,Otahuhu,Quarterly,Base,Short-dated,136.0625
05/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3250
05/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,169.7500
05/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.7375
05/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.5875
05/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.3833
05/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.5625
05/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.6800
06/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,90.8460
06/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,121.7077
07/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,108.7973
07/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,118.1516
08/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,108.0281
08/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,115.0356
08/05/2023,Otahuhu,Quarterly,Base,All maturities,162.1033
08/05/2023,Otahuhu,Quarterly,Base,Long-dated,171.1227
08/05/2023,Otahuhu,Quarterly,Base,Short-dated,137.3000
08/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3875
08/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.3500
08/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.7375
08/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,167.3000
08/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,156.3917
08/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,168.4813
08/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.9100
09/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,151.4633
09/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,117.1612
09/05/2023,Otahuhu,Quarterly,Base,All maturities,160.8667
09/05/2023,Otahuhu,Quarterly,Base,Long-dated,170.9636
09/05/2023,Otahuhu,Quarterly,Base,Short-dated,133.1000
09/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,168.3875
09/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,169.9125
09/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.7375
09/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.6000
09/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.9833
09/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.9125
09/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.4550
10/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,15.0908
10/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.3602
10/05/2023,Otahuhu,Quarterly,Base,All maturities,159.4200
10/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.8318
10/05/2023,Otahuhu,Quarterly,Base,Short-dated,130.7875
10/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.0000
10/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,168.1250
10/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,168.6625
10/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,164.7125
10/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,154.3083
10/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,166.2938
10/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,159.8850
11/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,210.6348
11/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,114.6510
11/05/2023,Otahuhu,Quarterly,Base,All maturities,160.3500
11/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.9773
11/05/2023,Otahuhu,Quarterly,Base,Short-dated,133.8750
11/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,166.5000
11/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,168.3125
11/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.3125
11/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,164.2625
11/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,154.0500
11/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,165.8500
11/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,159.8050
12/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,125.0850
12/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,115.0982
12/05/2023,Otahuhu,Quarterly,Base,All maturities,161.2900
12/05/2023,Otahuhu,Quarterly,Base,Long-dated,170.5364
12/05/2023,Otahuhu,Quarterly,Base,Short-dated,135.8625
12/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.5375
12/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,168.9000
12/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.5375
12/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.1000
12/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.2667
12/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,167.1250
12/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,161.0050
13/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,16.6646
13/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.3262
14/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,2.4421
14/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,92.2758
15/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,130.4090
15/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,94.9772
15/05/2023,Otahuhu,Quarterly,Base,All maturities,159.8600
15/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.9500
15/05/2023,Otahuhu,Quarterly,Base,Short-dated,132.1125
15/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,167.5375
15/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,167.8250
15/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.0000
15/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,166.1000
15/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,155.2667
15/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,166.5875
15/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,160.5400
16/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,141.6794
16/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,99.1836
16/05/2023,Otahuhu,Quarterly,Base,All maturities,159.4800
16/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.9545
16/05/2023,Otahuhu,Quarterly,Base,Short-dated,130.6750
16/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,165.2625
16/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,168.4500
16/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,169.8750
16/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,164.0125
16/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,153.4167
16/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,165.5563
16/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,159.8450
17/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,14.1567
17/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,82.0203
17/05/2023,Otahuhu,Quarterly,Base,All maturities,158.7000
17/05/2023,Otahuhu,Quarterly,Base,Long-dated,170.6136
17/05/2023,Otahuhu,Quarterly,Base,Short-dated,125.9375
17/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,162.4875
17/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,170.9625
17/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.4750
17/05/2023,Otahuhu,Quarterly,Base,12 months from 01/04/2025,161.6875
17/05/2023,Otahuhu,Quarterly,Base,18 months from 01/04/2025,151.2333
17/05/2023,Otahuhu,Quarterly,Base,24 months from 01/04/2025,165.1750
17/05/2023,Otahuhu,Quarterly,Base,30 months from 01/04/2025,159.4600
18/05/2023,Otahuhu,N/A,N/A,Simple daily average spot price,101.7917
18/05/2023,Otahuhu,N/A,N/A,7-day simple moving average spot price,92.8579
18/05/2023,Otahuhu,Quarterly,Base,All maturities,155.8067
18/05/2023,Otahuhu,Quarterly,Base,Long-dated,169.6091
18/05/2023,Otahuhu,Quarterly,Base,Short-dated,117.8500
18/05/2023,Otahuhu,Quarterly,Base,2024 Calendar year,161.0000
18/05/2023,Otahuhu,Quarterly,Base,2025 Calendar year,169.8125
18/05/2023,Otahuhu,Quarterly,Base,2026 Calendar year,171.1125
