Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224120

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Otahuhu
Commodity type,Peak
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
06/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,74.2801
06/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
06/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
06/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
06/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
06/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
06/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
06/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
06/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
06/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
06/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
06/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
07/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,245.9254
07/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,99.6965
07/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
07/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
07/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
07/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
07/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
07/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
07/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
07/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
07/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
07/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
07/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
08/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,80.1321
08/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,103.4434
09/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,10.1496
09/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,100.3878
10/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,11.2094
10/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,101.2390
10/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
10/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
10/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
10/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
10/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
10/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
10/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
10/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
10/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
10/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
10/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
11/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,37.6154
11/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,97.8331
11/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
11/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
11/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
11/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
11/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
11/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
11/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
11/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
11/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
11/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
11/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
12/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,41.7996
12/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,93.7655
12/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
12/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
12/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
12/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
12/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
12/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
12/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
12/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
12/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
12/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
12/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
13/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,17.6138
13/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,82.5301
13/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
13/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
13/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
13/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
13/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
13/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
13/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
13/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
13/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
13/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
13/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
14/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,39.6196
14/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,60.5081
14/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
14/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
14/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
14/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
14/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
14/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
14/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
14/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
14/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
14/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
14/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
15/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,47.9069
15/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,35.7558
16/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,46.0071
16/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,31.4902
17/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,66.7788
17/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,38.5688
17/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
17/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
17/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
17/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
17/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
17/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
17/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
17/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
17/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
17/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
17/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
18/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,126.9740
18/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,53.0394
18/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
18/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
18/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
18/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
18/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
18/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
18/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
18/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
18/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
18/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
18/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
19/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,109.6140
19/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,62.0392
19/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
19/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
19/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
19/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
19/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
19/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
19/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
19/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
19/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
19/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
19/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
20/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,102.9154
20/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,69.6787
20/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
20/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
20/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
20/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
20/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
20/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
20/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
20/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
20/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
20/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
20/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
21/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,112.0546
21/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,81.4838
21/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
21/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
21/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
21/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
21/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
21/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
21/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
21/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
21/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
21/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
21/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
22/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,138.0921
22/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,93.7929
23/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,85.3296
23/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,98.4707
24/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,79.8133
24/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,102.6965
24/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
24/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
24/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
24/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
24/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
24/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
24/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
24/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
24/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
24/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
24/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
25/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,94.7200
25/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,106.1891
25/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
25/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
25/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
25/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
25/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
25/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
25/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
25/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
25/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
25/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
25/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
26/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,87.6698
26/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,101.2761
26/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
26/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
26/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
26/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
26/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
26/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
26/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
26/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
26/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
26/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
26/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
27/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,99.6144
27/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,100.0262
27/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
27/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
27/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
27/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
27/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
27/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
27/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
27/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
27/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
27/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
27/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
28/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,100.5121
28/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,99.7257
28/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
28/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
28/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
28/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
28/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
28/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
28/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
28/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
28/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
28/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
28/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
29/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,40.9704
29/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,90.8402
30/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,42.4056
30/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,78.8794
31/10/2022,Otahuhu,N/A,N/A,Simple daily average spot price,43.2256
31/10/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,73.6164
31/10/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
31/10/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
31/10/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
31/10/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
31/10/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
31/10/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
31/10/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
31/10/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
31/10/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
31/10/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
31/10/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
01/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,7.9225
01/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,64.6301
01/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
01/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
01/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
01/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
01/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
01/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
01/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
01/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
01/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
01/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
01/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
02/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,8.9869
02/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,53.9134
02/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
02/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
02/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
02/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
02/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
02/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
02/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
02/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
02/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
02/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
02/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
03/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,12.3200
03/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,44.4947
03/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
03/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
03/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
03/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
03/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
03/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
03/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
03/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
03/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
03/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
03/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
04/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,7.2310
04/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,32.9468
04/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
04/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
04/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
04/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
04/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
04/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
04/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
04/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
04/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
04/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
04/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
05/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,6.4815
05/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,21.1929
06/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,8.5985
06/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,17.1465
07/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,49.6192
07/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,18.0482
07/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
07/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
07/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
07/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
07/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
07/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
07/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
07/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
07/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
07/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
07/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
08/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,87.1856
08/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,23.5432
08/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
08/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
08/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
08/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
08/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
08/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
08/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
08/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
08/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
08/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
08/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
09/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,76.9642
09/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,32.1734
09/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
09/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
09/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
09/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
09/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
09/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
09/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
09/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
09/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
09/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
09/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
10/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,48.5310
10/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,37.1164
10/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
10/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
10/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
10/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
10/11/2022,Otahuhu,Quarterly,Peak,2024 Calendar year,105.8125
10/11/2022,Otahuhu,Quarterly,Peak,2025 Calendar year,63.2500
10/11/2022,Otahuhu,Quarterly,Peak,2026 Calendar year,63.2500
10/11/2022,Otahuhu,Quarterly,Peak,12 months from 01/04/2025,120.0000
10/11/2022,Otahuhu,Quarterly,Peak,18 months from 01/04/2025,120.0000
10/11/2022,Otahuhu,Quarterly,Peak,24 months from 01/04/2025,105.8125
10/11/2022,Otahuhu,Quarterly,Peak,30 months from 01/04/2025,97.3000
11/11/2022,Otahuhu,N/A,N/A,Simple daily average spot price,68.1956
11/11/2022,Otahuhu,N/A,N/A,7-day simple moving average spot price,44.1008
11/11/2022,Otahuhu,Quarterly,Peak,All maturities,89.3676
11/11/2022,Otahuhu,Quarterly,Peak,Long-dated,80.7115
11/11/2022,Otahuhu,Quarterly,Peak,Short-dated,117.5000
11/11/2022,Otahuhu,Quarterly,Peak,2023 Calendar year,120.0000
