STATION,NODE,YEAR,WEEK,PEAK,SHOULDER,OFFPEAK
HighBank_runofriver,SI,2014,50,6.877,9.141,8.742
HighBank_runofriver,SI,2014,51,4.958,1.269,1.549
HighBank_runofriver,SI,2014,52,0.912,0.936,0.93
HighBank_runofriver,SI,2015,1,0.965,0.943,0.941
HighBank_runofriver,SI,2015,2,0.919,0.92,0.941
HighBank_runofriver,SI,2015,3,0.953,0.938,0.952
HighBank_runofriver,SI,2015,4,0.768,0.894,0.956
HighBank_runofriver,SI,2015,5,1.118,0.983,0.9
HighBank_runofriver,SI,2015,6,0.991,0.962,0.984
HighBank_runofriver,SI,2015,7,0.882,0.923,0.909
HighBank_runofriver,SI,2015,8,0.71,0.708,0.706
HighBank_runofriver,SI,2015,9,0.71,0.704,0.537
HighBank_runofriver,SI,2015,10,0.996,1.026,1.01
HighBank_runofriver,SI,2015,11,0.99,1.003,0.946
HighBank_runofriver,SI,2015,12,1.085,1.078,1.215
HighBank_runofriver,SI,2015,13,0.638,0.713,1.075
HighBank_runofriver,SI,2015,14,1.1,1.071,1.167
HighBank_runofriver,SI,2015,15,0.897,0.687,1.088
HighBank_runofriver,SI,2015,16,0.826,0.725,0.987
HighBank_runofriver,SI,2015,17,17.599,12.641,11.843
HighBank_runofriver,SI,2015,18,27.91,24.024,22.328
HighBank_runofriver,SI,2015,19,28.145,24.392,22.849
HighBank_runofriver,SI,2015,20,28.623,24.966,22.348
HighBank_runofriver,SI,2015,21,28.948,26.181,22.09
HighBank_runofriver,SI,2015,22,28.256,22.689,22.92
HighBank_runofriver,SI,2015,23,29.001,24.82,22.96
HighBank_runofriver,SI,2015,24,28.961,25.823,22.292
HighBank_runofriver,SI,2015,25,28.73,20.938,18.168
HighBank_runofriver,SI,2015,26,29.234,23.427,16.55
HighBank_runofriver,SI,2015,27,29.07,24.405,20.65
HighBank_runofriver,SI,2015,28,29.326,25.733,22.774
HighBank_runofriver,SI,2015,29,29.278,25.282,21.352
HighBank_runofriver,SI,2015,30,29.114,25.423,22.375
HighBank_runofriver,SI,2015,31,29.268,25.716,22.973
HighBank_runofriver,SI,2015,32,29.229,26.407,22.698
HighBank_runofriver,SI,2015,33,29.326,25.767,22.77
HighBank_runofriver,SI,2015,34,28.005,25.527,22.937
HighBank_runofriver,SI,2015,35,28.551,23.9,18.427
HighBank_runofriver,SI,2015,36,13.545,15.073,15.91
HighBank_runofriver,SI,2015,37,3.85,6.349,3.996
HighBank_runofriver,SI,2015,38,27.833,23.354,20.859
HighBank_runofriver,SI,2015,39,26.284,22.585,18.635
HighBank_runofriver,SI,2015,40,21.509,18.165,17.507
HighBank_runofriver,SI,2015,41,8.446,5.724,3.65
HighBank_runofriver,SI,2015,42,3.477,2.023,2.515
HighBank_runofriver,SI,2015,43,0.935,0.905,0.894
HighBank_runofriver,SI,2015,44,2.728,3.604,4.369
HighBank_runofriver,SI,2015,45,4.111,1.359,1.338
HighBank_runofriver,SI,2015,46,6.203,6.053,4.227
HighBank_runofriver,SI,2015,47,2.314,1.086,1.025
HighBank_runofriver,SI,2015,48,0.943,0.891,0.949
HighBank_runofriver,SI,2015,49,0.835,0.887,0.866
HighBank_runofriver,SI,2015,50,0.982,0.976,0.99
HighBank_runofriver,SI,2015,51,3.411,3.746,4.609
HighBank_runofriver,SI,2015,52,1.03,1.004,1.04
HighBank_runofriver,SI,2016,1,8.583,4.475,4.012
HighBank_runofriver,SI,2016,2,0.964,1.914,1.425
HighBank_runofriver,SI,2016,3,2.924,13.416,6.281
HighBank_runofriver,SI,2016,4,17.943,20.755,15.827
HighBank_runofriver,SI,2016,5,21.368,21.157,19.312
HighBank_runofriver,SI,2016,6,4.149,2.714,2.947
HighBank_runofriver,SI,2016,7,0.927,0.981,0.962
HighBank_runofriver,SI,2016,8,1.32,1.38,1.426
HighBank_runofriver,SI,2016,9,1.452,1.461,1.472
HighBank_runofriver,SI,2016,10,1.503,1.491,1.408
HighBank_runofriver,SI,2016,11,1.539,2.048,1.914
HighBank_runofriver,SI,2016,12,7.691,10.993,11.746
HighBank_runofriver,SI,2016,13,13.206,14.017,11.678
HighBank_runofriver,SI,2016,14,17.443,14.956,13.603
HighBank_runofriver,SI,2016,15,24.502,19.585,16.607
HighBank_runofriver,SI,2016,16,21.873,16.72,18.395
HighBank_runofriver,SI,2016,17,22.443,17.711,14.728
HighBank_runofriver,SI,2016,18,13.587,10.333,6.91
HighBank_runofriver,SI,2016,19,19.618,18.31,13.031
HighBank_runofriver,SI,2016,20,27.422,24.91,22.538
HighBank_runofriver,SI,2016,21,29.156,25.127,23.408
HighBank_runofriver,SI,2016,22,27.297,26.406,22.861
HighBank_runofriver,SI,2016,23,28.895,26.434,22.508
HighBank_runofriver,SI,2016,24,29.76,26.357,21.87
HighBank_runofriver,SI,2016,25,29.381,25.872,22.567
HighBank_runofriver,SI,2016,26,29.393,26.629,22.415
HighBank_runofriver,SI,2016,27,29.436,28.019,21.69
HighBank_runofriver,SI,2016,28,29.101,24.489,23.093
HighBank_runofriver,SI,2016,29,28.858,26.49,23.098
HighBank_runofriver,SI,2016,30,28.14,25.842,24.238
HighBank_runofriver,SI,2016,31,26.212,25.841,25.645
HighBank_runofriver,SI,2016,32,26.908,25.162,23.998
HighBank_runofriver,SI,2016,33,25.024,22.688,21.343
HighBank_runofriver,SI,2016,34,26.388,24.065,23.482
HighBank_runofriver,SI,2016,35,24.17,23.369,23.451
HighBank_runofriver,SI,2016,36,3.681,17.069,19.378
HighBank_runofriver,SI,2016,37,11.725,14.219,13.734
HighBank_runofriver,SI,2016,38,19.716,17.898,17.234
HighBank_runofriver,SI,2016,39,18.061,17.352,17.174
HighBank_runofriver,SI,2016,40,16.207,17.937,18.414
HighBank_runofriver,SI,2016,41,6.133,5.788,11.329
HighBank_runofriver,SI,2016,42,1.734,1.737,1.633
HighBank_runofriver,SI,2016,43,1.695,1.632,1.648
HighBank_runofriver,SI,2016,44,1.28,1.132,1.501
HighBank_runofriver,SI,2016,45,0.958,0.98,0.93
HighBank_runofriver,SI,2016,46,1.391,1.41,1.426
HighBank_runofriver,SI,2016,47,1.514,1.479,1.445
HighBank_runofriver,SI,2016,48,1.401,1.486,1.637
HighBank_runofriver,SI,2016,49,1.269,1.245,1.262
HighBank_runofriver,SI,2016,50,1.293,1.252,1.419
HighBank_runofriver,SI,2016,51,1.187,1.221,1.467
HighBank_runofriver,SI,2016,52,1.031,1.096,1.072
HighBank_runofriver,SI,2017,1,1.317,1.341,1.341
HighBank_runofriver,SI,2017,2,1.419,1.296,1.299
HighBank_runofriver,SI,2017,3,1.154,1.232,1.334
HighBank_runofriver,SI,2017,4,1.229,1.167,1.356
HighBank_runofriver,SI,2017,5,1.206,1.161,1.239
HighBank_runofriver,SI,2017,6,1.426,1.389,1.366
HighBank_runofriver,SI,2017,7,1.273,1.194,1.344
HighBank_runofriver,SI,2017,8,1.324,1.381,1.403
HighBank_runofriver,SI,2017,9,1.434,1.326,1.308
HighBank_runofriver,SI,2017,10,1.163,1.116,1.012
HighBank_runofriver,SI,2017,11,0.279,0.479,0.626
HighBank_runofriver,SI,2017,12,1.013,1.06,1.061
HighBank_runofriver,SI,2017,13,1.301,1.285,1.287
HighBank_runofriver,SI,2017,14,1.508,1.476,1.516
HighBank_runofriver,SI,2017,15,1.354,3.019,5.627
HighBank_runofriver,SI,2017,16,18.832,20.991,19.642
HighBank_runofriver,SI,2017,17,19.886,21.451,22.78
HighBank_runofriver,SI,2017,18,13.544,11.278,12.701
HighBank_runofriver,SI,2017,19,0.528,0.518,0.504
HighBank_runofriver,SI,2017,20,0.629,0.673,0.731
HighBank_runofriver,SI,2017,21,7.133,10.751,12.639
HighBank_runofriver,SI,2017,22,22.913,22.891,22.884
HighBank_runofriver,SI,2017,23,22.833,22.759,22.651
HighBank_runofriver,SI,2017,24,22.846,21.882,21.824
HighBank_runofriver,SI,2017,25,21.762,21.849,21.727
HighBank_runofriver,SI,2017,26,22.273,22.157,21.988
HighBank_runofriver,SI,2017,27,25.724,25.228,24.982
HighBank_runofriver,SI,2017,28,24.24,23.695,22.538
HighBank_runofriver,SI,2017,29,24.333,24.119,23.678
HighBank_runofriver,SI,2017,30,25.394,25.332,25.059
HighBank_runofriver,SI,2017,31,25.933,23.224,24.819
HighBank_runofriver,SI,2017,32,24.748,24.693,24.511
HighBank_runofriver,SI,2017,33,25.274,25.19,25.124
HighBank_runofriver,SI,2017,34,24.501,24.807,24.969
HighBank_runofriver,SI,2017,35,25.139,25.151,25.203
HighBank_runofriver,SI,2017,36,25.598,25.509,25.203
HighBank_runofriver,SI,2017,37,17.6,21.969,22.867
HighBank_runofriver,SI,2017,38,25.297,25.083,24.855
HighBank_runofriver,SI,2017,39,23.396,22.921,23.92
HighBank_runofriver,SI,2017,40,24.548,24.554,23.776
HighBank_runofriver,SI,2017,41,24.652,23.61,24.79
HighBank_runofriver,SI,2017,42,24.638,24.238,24.467
HighBank_runofriver,SI,2017,43,23.058,23.082,23.324
HighBank_runofriver,SI,2017,44,11.808,11.557,13.361
HighBank_runofriver,SI,2017,45,4.608,3.036,3.579
HighBank_runofriver,SI,2017,46,2.438,1.356,1.164
HighBank_runofriver,SI,2017,47,0.907,0.863,0.87
HighBank_runofriver,SI,2017,48,0.776,0.824,0.767
HighBank_runofriver,SI,2017,49,0.975,0.973,0.961
HighBank_runofriver,SI,2017,50,0.861,0.877,0.933
HighBank_runofriver,SI,2017,51,0.744,0.803,0.917
HighBank_runofriver,SI,2017,52,2.727,1.715,1.817
HighBank_runofriver,SI,2018,1,2.616,5.174,7.038
HighBank_runofriver,SI,2018,2,20.579,22.271,22.481
HighBank_runofriver,SI,2018,3,17.749,16.759,11.532
HighBank_runofriver,SI,2018,4,1.176,1.382,1.23
HighBank_runofriver,SI,2018,5,1.227,4.377,11.068
HighBank_runofriver,SI,2018,6,11.132,12.951,12.841
HighBank_runofriver,SI,2018,7,14.228,11.082,9.06
HighBank_runofriver,SI,2018,8,17.336,22.97,22.052
HighBank_runofriver,SI,2018,9,24.198,24.238,23.592
HighBank_runofriver,SI,2018,10,23.866,24.121,24.304
HighBank_runofriver,SI,2018,11,24.475,22.069,24.172
HighBank_runofriver,SI,2018,12,24.642,24.247,24.456
HighBank_runofriver,SI,2018,13,18.55,23.43,24.409
HighBank_runofriver,SI,2018,14,18.146,18.577,19.423
HighBank_runofriver,SI,2018,15,24.771,23.553,21.518
HighBank_runofriver,SI,2018,16,1.365,3.209,8.356
HighBank_runofriver,SI,2018,17,24.697,24.86,24.498
HighBank_runofriver,SI,2018,18,24.592,24.438,24.608
HighBank_runofriver,SI,2018,19,24.816,25.114,24.649
HighBank_runofriver,SI,2018,20,25.312,25.146,24.98
HighBank_runofriver,SI,2018,21,25.435,24.949,24.403
HighBank_runofriver,SI,2018,22,25.445,24.6,24.341
HighBank_runofriver,SI,2018,23,24.586,24.577,24.54
HighBank_runofriver,SI,2018,24,23.809,23.845,24.059
HighBank_runofriver,SI,2018,25,23.667,23.275,23.253
HighBank_runofriver,SI,2018,26,25.304,24.141,23.372
HighBank_runofriver,SI,2018,27,23.408,23.49,23.524
HighBank_runofriver,SI,2018,28,24.893,24.845,24.852
HighBank_runofriver,SI,2018,29,25.243,25.243,25.192
HighBank_runofriver,SI,2018,30,25.909,25.266,25.27
HighBank_runofriver,SI,2018,31,25.505,25.384,25.377
HighBank_runofriver,SI,2018,32,25.501,24.945,25.133
HighBank_runofriver,SI,2018,33,21.687,20.743,22.906
HighBank_runofriver,SI,2018,34,22.991,22.119,22.817
HighBank_runofriver,SI,2018,35,22.031,20.713,20.42
HighBank_runofriver,SI,2018,36,21.281,20.895,20.642
HighBank_runofriver,SI,2018,37,1.733,2.333,5.202
HighBank_runofriver,SI,2018,38,16.889,16.33,15.332
HighBank_runofriver,SI,2018,39,13.382,11.778,9.861
HighBank_runofriver,SI,2018,40,1.637,0.605,0.349
HighBank_runofriver,SI,2018,41,3.957,2.54,6.394
HighBank_runofriver,SI,2018,42,15.176,13.205,7.767
HighBank_runofriver,SI,2018,43,1.819,4.152,6.554
HighBank_runofriver,SI,2018,44,24.124,24.305,23.953
HighBank_runofriver,SI,2018,45,21.561,20.925,22.524
HighBank_runofriver,SI,2018,46,22.592,22.358,21.481
HighBank_runofriver,SI,2018,47,25.544,25.179,25.215
HighBank_runofriver,SI,2018,48,25.138,25.266,24.874
HighBank_runofriver,SI,2018,49,24.72,24.733,24.873
HighBank_runofriver,SI,2018,50,23.237,23.663,24.387
HighBank_runofriver,SI,2018,51,25.206,25.211,25.548
HighBank_runofriver,SI,2018,52,20.459,24.169,24.51
HighBank_runofriver,SI,2019,1,1.562,3.604,7.8
HighBank_runofriver,SI,2019,2,1.142,1.867,1.053
HighBank_runofriver,SI,2019,3,0.953,3.69,2.271
HighBank_runofriver,SI,2019,4,1.195,1.127,1.206
HighBank_runofriver,SI,2019,5,1.138,1.139,1.094
HighBank_runofriver,SI,2019,6,0.608,0.915,0.924
HighBank_runofriver,SI,2019,7,0.833,0.874,0.924
HighBank_runofriver,SI,2019,8,1.006,3.93,3.221
HighBank_runofriver,SI,2019,9,6.689,10.467,7.9
HighBank_runofriver,SI,2019,10,0.841,5.292,7.053
HighBank_runofriver,SI,2019,11,11.504,16.562,17.994
HighBank_runofriver,SI,2019,12,8.103,16.961,15.365
HighBank_runofriver,SI,2019,13,8.431,6.565,12.021
HighBank_runofriver,SI,2019,14,14.643,14.547,16.607
HighBank_runofriver,SI,2019,15,23.352,23.325,23.149
HighBank_runofriver,SI,2019,16,23.712,23.784,23.905
HighBank_runofriver,SI,2019,17,24.214,24.045,23.817
HighBank_runofriver,SI,2019,18,21.852,15.691,14.032
HighBank_runofriver,SI,2019,19,24.617,23.734,23.552
HighBank_runofriver,SI,2019,20,23.895,23.76,23.796
HighBank_runofriver,SI,2019,21,24.067,23.628,23.83
HighBank_runofriver,SI,2019,22,18.01,20.192,18.161
HighBank_runofriver,SI,2019,23,1.467,1.346,1.432
HighBank_runofriver,SI,2019,24,1.407,1.375,1.412
HighBank_runofriver,SI,2019,25,1.261,1.066,1.058
HighBank_runofriver,SI,2019,26,0.908,0.894,0.915
HighBank_runofriver,SI,2019,27,0.812,0.791,0.811
HighBank_runofriver,SI,2019,28,0.892,0.921,0.927
HighBank_runofriver,SI,2019,29,0.906,0.921,0.927
HighBank_runofriver,SI,2019,30,0.927,0.933,0.924
HighBank_runofriver,SI,2019,31,0.932,0.938,0.934
HighBank_runofriver,SI,2019,32,0.957,0.918,0.96
HighBank_runofriver,SI,2019,33,0.933,0.942,0.937
HighBank_runofriver,SI,2019,34,6.197,12.231,14.048
HighBank_runofriver,SI,2019,35,21.767,21.824,22.032
HighBank_runofriver,SI,2019,36,21.404,21.395,20.11
HighBank_runofriver,SI,2019,37,13.546,16.517,18.528
HighBank_runofriver,SI,2019,38,19.225,19.032,18.741
HighBank_runofriver,SI,2019,39,16.181,15.356,15.332
HighBank_runofriver,SI,2019,40,24.079,23.326,22.688
HighBank_runofriver,SI,2019,41,22.906,22.87,22.891
HighBank_runofriver,SI,2019,42,22.759,22.885,23.131
HighBank_runofriver,SI,2019,43,23.425,23.364,23.186
HighBank_runofriver,SI,2019,44,18.665,16.215,12.683
HighBank_runofriver,SI,2019,45,5.067,4.951,4.764
HighBank_runofriver,SI,2019,46,20.989,21.952,21.589
HighBank_runofriver,SI,2019,47,7.791,7.979,5.01
HighBank_runofriver,SI,2019,48,0.888,1.004,0.928
HighBank_runofriver,SI,2019,49,0.704,0.857,0.986
HighBank_runofriver,SI,2019,50,0.837,0.848,0.934
HighBank_runofriver,SI,2019,51,7.293,13.719,14.565
HighBank_runofriver,SI,2019,52,1.099,1.091,1.121
HighBank_runofriver,SI,2020,1,0.804,0.845,0.823
HighBank_runofriver,SI,2020,2,0.915,0.875,0.82
HighBank_runofriver,SI,2020,3,1.183,1.22,1.186
HighBank_runofriver,SI,2020,4,0.952,1.039,1.08
HighBank_runofriver,SI,2020,5,1.071,0.937,1.007
HighBank_runofriver,SI,2020,6,0.929,1.113,1.174
HighBank_runofriver,SI,2020,7,1.416,1.073,1.104
HighBank_runofriver,SI,2020,8,1.304,1.492,1.389
HighBank_runofriver,SI,2020,9,6.708,6.628,7.058
HighBank_runofriver,SI,2020,10,12.944,16.944,17.217
HighBank_runofriver,SI,2020,11,20.604,21.085,21.61
HighBank_runofriver,SI,2020,12,15.983,15.177,13.057
HighBank_runofriver,SI,2020,13,20.171,21.774,21.51
HighBank_runofriver,SI,2020,14,23.194,23.158,23.032
HighBank_runofriver,SI,2020,15,22.68,22.855,22.914
HighBank_runofriver,SI,2020,16,21.377,21.308,21.571
HighBank_runofriver,SI,2020,17,22.541,22.793,22.68
HighBank_runofriver,SI,2020,18,19.208,20.194,19.672
HighBank_runofriver,SI,2020,19,21.183,22.065,22.102
HighBank_runofriver,SI,2020,20,23.971,23.587,23.6
HighBank_runofriver,SI,2020,21,24.132,23.579,23.281
HighBank_runofriver,SI,2020,22,23.536,22.549,21.59
HighBank_runofriver,SI,2020,23,22.666,20.033,21.397
HighBank_runofriver,SI,2020,24,23.236,22.121,21.309
HighBank_runofriver,SI,2020,25,22.798,22.323,21.812
HighBank_runofriver,SI,2020,26,24.093,23.101,22.727
HighBank_runofriver,SI,2020,27,23.863,23.252,21.91
HighBank_runofriver,SI,2020,28,22.651,22.689,22.676
HighBank_runofriver,SI,2020,29,22.249,22.439,22.744
HighBank_runofriver,SI,2020,30,18.047,19.187,20.279
HighBank_runofriver,SI,2020,31,22.047,22.076,21.945
HighBank_runofriver,SI,2020,32,21.446,21.364,20.845
HighBank_runofriver,SI,2020,33,20.711,20.855,20.699
HighBank_runofriver,SI,2020,34,20.619,20.106,20.22
HighBank_runofriver,SI,2020,35,17.699,14.145,17.546
HighBank_runofriver,SI,2020,36,10.745,15.398,17.88
HighBank_runofriver,SI,2020,37,20.247,20.752,20.795
HighBank_runofriver,SI,2020,38,22.45,22.79,22.892
HighBank_runofriver,SI,2020,39,19.632,17.573,18.878
HighBank_runofriver,SI,2020,40,15.32,9.16,9.219
HighBank_runofriver,SI,2020,41,5.227,4.708,5.164
HighBank_runofriver,SI,2020,42,13.491,12.716,15.98
HighBank_runofriver,SI,2020,43,9.959,7.715,5.338
HighBank_runofriver,SI,2020,44,8.595,10.301,12.217
HighBank_runofriver,SI,2020,45,12.951,11.641,11.201
HighBank_runofriver,SI,2020,46,14.871,18.247,18.994
HighBank_runofriver,SI,2020,47,7.634,6.505,7.074
HighBank_runofriver,SI,2020,48,14.843,13.174,17.625
HighBank_runofriver,SI,2020,49,4.017,13.492,8.676
HighBank_runofriver,SI,2020,50,0.997,0.929,0.815
HighBank_runofriver,SI,2020,51,0.851,0.821,0.805
HighBank_runofriver,SI,2020,52,1.896,20.226,17.474
HighBank_runofriver,SI,2021,1,21.436,22.397,22.396
HighBank_runofriver,SI,2021,2,12.247,19.02,19.793
HighBank_runofriver,SI,2021,3,1.637,3.324,3.434
HighBank_runofriver,SI,2021,4,0.627,1.728,2.02
HighBank_runofriver,SI,2021,5,1.079,1.011,1.077
HighBank_runofriver,SI,2021,6,1.717,2.493,1.645
HighBank_runofriver,SI,2021,7,5.516,5.811,4.314
HighBank_runofriver,SI,2021,8,1.284,2.466,2.08
HighBank_runofriver,SI,2021,9,1.032,1.153,1.174
HighBank_runofriver,SI,2021,10,9.252,8.463,6.052
HighBank_runofriver,SI,2021,11,20.261,19.797,20.693
HighBank_runofriver,SI,2021,12,9.008,10.61,12.774
HighBank_runofriver,SI,2021,13,8.554,6.693,4.686
HighBank_runofriver,SI,2021,14,3.329,5.601,7.991
HighBank_runofriver,SI,2021,15,9.093,8.468,4.599
HighBank_runofriver,SI,2021,16,20.223,17.631,18.503
HighBank_runofriver,SI,2021,17,20.754,20.061,19.665
HighBank_runofriver,SI,2021,18,13.224,14.316,16.353
HighBank_runofriver,SI,2021,19,20.557,19.736,18.772
HighBank_runofriver,SI,2021,20,23.276,23.334,23.374
HighBank_runofriver,SI,2021,21,23.678,23.635,23.576
HighBank_runofriver,SI,2021,22,14.737,15.912,14.893
HighBank_runofriver,SI,2021,23,22.352,22.44,21.78
HighBank_runofriver,SI,2021,24,24.252,24.047,24.277
HighBank_runofriver,SI,2021,25,23.854,23.964,23.947
HighBank_runofriver,SI,2021,26,24.316,23.915,23.41
HighBank_runofriver,SI,2021,27,23.198,18.547,16.834
HighBank_runofriver,SI,2021,28,23.684,23.81,23.732
HighBank_runofriver,SI,2021,29,23.476,23.665,23.636
HighBank_runofriver,SI,2021,30,24.423,24.309,24.238
HighBank_runofriver,SI,2021,31,24.635,24.204,24.155
HighBank_runofriver,SI,2021,32,24.634,24.298,24.189
HighBank_runofriver,SI,2021,33,23.758,22.918,23.862
HighBank_runofriver,SI,2021,34,24.588,23.652,23.921
HighBank_runofriver,SI,2021,35,24.251,24.022,23.866
HighBank_runofriver,SI,2021,36,24.231,23.779,23.565
HighBank_runofriver,SI,2021,37,22.228,20.348,22.631
HighBank_runofriver,SI,2021,38,23.638,23.082,23.581
HighBank_runofriver,SI,2021,39,6.643,12.658,17.974
HighBank_runofriver,SI,2021,40,23.275,23.118,22.754
HighBank_runofriver,SI,2021,41,22.971,21.925,21.843
HighBank_runofriver,SI,2021,42,22.281,22.224,22.642
HighBank_runofriver,SI,2021,43,11.905,15.442,16.43
HighBank_runofriver,SI,2021,44,5.909,7.425,9.073
HighBank_runofriver,SI,2021,45,3.62,3.161,4.397
HighBank_runofriver,SI,2021,46,12.252,14.845,12.396
HighBank_runofriver,SI,2021,47,2.578,4.071,3.025
HighBank_runofriver,SI,2021,48,15.492,17.332,17.187
HighBank_runofriver,SI,2021,49,21.191,20.238,17.427
HighBank_runofriver,SI,2021,50,24.11,23.797,23.621
HighBank_runofriver,SI,2021,51,22.832,20.835,22.999
HighBank_runofriver,SI,2021,52,8.915,10.392,9.48
HighBank_runofriver,SI,2022,1,0.915,2.365,7.086
HighBank_runofriver,SI,2022,2,0.403,1.063,0.756
HighBank_runofriver,SI,2022,3,0.502,0.276,1.056
HighBank_runofriver,SI,2022,4,0.747,0.683,0.734
HighBank_runofriver,SI,2022,5,0.778,0.799,0.736
HighBank_runofriver,SI,2022,6,0.505,0.504,0.492
HighBank_runofriver,SI,2022,7,0.498,0.49,0.484
HighBank_runofriver,SI,2022,8,0.488,0.476,0.479
HighBank_runofriver,SI,2022,9,0.448,0.448,0.45
HighBank_runofriver,SI,2022,10,0.877,0.672,0.652
HighBank_runofriver,SI,2022,11,0.726,0.627,0.552
HighBank_runofriver,SI,2022,12,0.077,0.111,0.299
HighBank_runofriver,SI,2022,13,6.968,6.041,4.006
HighBank_runofriver,SI,2022,14,18.843,18.48,18.229
HighBank_runofriver,SI,2022,15,20.08,20.211,20.128
HighBank_runofriver,SI,2022,16,16.558,17.409,18.868
HighBank_runofriver,SI,2022,17,0.563,6.092,11.471
HighBank_runofriver,SI,2022,18,0.479,0.481,0.481
HighBank_runofriver,SI,2022,19,0.506,0.509,0.498
HighBank_runofriver,SI,2022,20,14.601,7.952,5.18
HighBank_runofriver,SI,2022,21,23.524,23.734,23.877
HighBank_runofriver,SI,2022,22,21.972,22.277,21.82
HighBank_runofriver,SI,2022,23,23.986,24.176,24.247
HighBank_runofriver,SI,2022,24,24.396,24.427,24.15
HighBank_runofriver,SI,2022,25,24.44,24.164,24.085
HighBank_runofriver,SI,2022,26,24.27,24.035,24.211
HighBank_runofriver,SI,2022,27,24.355,24.34,24.301
HighBank_runofriver,SI,2022,28,24.535,24.452,24.158
HighBank_runofriver,SI,2022,29,22.742,21.965,21.898
HighBank_runofriver,SI,2022,30,24.559,24.551,24.312
HighBank_runofriver,SI,2022,31,24.364,24.239,24.25
HighBank_runofriver,SI,2022,32,23.522,22.554,22.415
HighBank_runofriver,SI,2022,33,24.383,24.476,24.382
HighBank_runofriver,SI,2022,34,22.893,19.272,21.652
HighBank_runofriver,SI,2022,35,23.852,23.322,22.961
HighBank_runofriver,SI,2022,36,23.712,20.834,20.873
HighBank_runofriver,SI,2022,37,23.744,21.244,18.366
HighBank_runofriver,SI,2022,38,22.796,22.025,22.632
HighBank_runofriver,SI,2022,39,21.069,21.09,21.395
HighBank_runofriver,SI,2022,40,23.949,23.381,23.256
HighBank_runofriver,SI,2022,41,13.776,15.171,18.688
HighBank_runofriver,SI,2022,42,8.252,6.202,7.483
HighBank_runofriver,SI,2022,43,5.673,5.701,3.488
HighBank_runofriver,SI,2022,44,9.671,10.537,14.28
HighBank_runofriver,SI,2022,45,0.979,1.049,0.82
HighBank_runofriver,SI,2022,46,0.782,1.837,1.426
HighBank_runofriver,SI,2022,47,20.935,20.172,19.054
HighBank_runofriver,SI,2022,48,17.695,21.168,20.544
HighBank_runofriver,SI,2022,49,20.703,21.353,22.334
HighBank_runofriver,SI,2022,50,1.534,3.875,5.594
HighBank_runofriver,SI,2022,51,18.961,16.512,16.529
HighBank_runofriver,SI,2022,52,14.363,18.341,19.516
HighBank_runofriver,SI,2023,1,3.015,3.711,3.918
HighBank_runofriver,SI,2023,2,17.921,18.082,18.512
HighBank_runofriver,SI,2023,3,0.16,0.705,3.827
HighBank_runofriver,SI,2023,4,0.99,0.806,0.523
HighBank_runofriver,SI,2023,5,2.216,4.285,3.921
HighBank_runofriver,SI,2023,6,0.872,0.695,0.836
HighBank_runofriver,SI,2023,7,10.554,10.202,8.019
HighBank_runofriver,SI,2023,8,4.015,10.779,10.165
HighBank_runofriver,SI,2023,9,11.577,14.439,14.537
HighBank_runofriver,SI,2023,10,19.115,18.171,17.378
HighBank_runofriver,SI,2023,11,20.26,21.246,22.778
HighBank_runofriver,SI,2023,12,22.418,22.436,22.587
HighBank_runofriver,SI,2023,13,23.379,22.276,22.462
HighBank_runofriver,SI,2023,14,16.02,17.035,21.262
HighBank_runofriver,SI,2023,15,23.398,23.247,23.36
HighBank_runofriver,SI,2023,16,23.496,23.399,23.483
HighBank_runofriver,SI,2023,17,23.766,23.499,23.223
HighBank_runofriver,SI,2023,18,20.578,19.085,16.803
HighBank_runofriver,SI,2023,19,0.5,0.507,0.498
HighBank_runofriver,SI,2023,20,1.38,3.835,3.984
HighBank_runofriver,SI,2023,21,24.034,23.884,23.692
HighBank_runofriver,SI,2023,22,22.939,22.596,22.269
HighBank_runofriver,SI,2023,23,23.911,23.483,22.839
HighBank_runofriver,SI,2023,24,24.58,24.046,23.978
HighBank_runofriver,SI,2023,25,24.237,24.049,24.031
HighBank_runofriver,SI,2023,26,22.809,23.004,23.489
HighBank_runofriver,SI,2023,27,23.877,23.828,23.914
HighBank_runofriver,SI,2023,28,8.739,13.38,19.001
HighBank_runofriver,SI,2023,29,21.818,21.672,21.664
HighBank_runofriver,SI,2023,30,21.869,21.424,21.821
HighBank_runofriver,SI,2023,31,22.575,22.046,22.021
HighBank_runofriver,SI,2023,32,22.172,22.104,22.195
HighBank_runofriver,SI,2023,33,19.219,21.229,20.987
HighBank_runofriver,SI,2023,34,22.689,22.832,22.982
HighBank_runofriver,SI,2023,35,23.422,22.692,21.831
HighBank_runofriver,SI,2023,36,15.241,13.385,15.277
HighBank_runofriver,SI,2023,37,2.15,3.041,3.981
HighBank_runofriver,SI,2023,38,3.417,5.616,5.905
HighBank_runofriver,SI,2023,39,21.792,21.75,22.545
HighBank_runofriver,SI,2023,40,20.668,18.227,17.503
HighBank_runofriver,SI,2023,41,13.214,13.766,14.53
HighBank_runofriver,SI,2023,42,11.38,16.989,20.102
HighBank_runofriver,SI,2023,43,19.946,20.718,21.089
HighBank_runofriver,SI,2023,44,13.44,10.194,12.457
HighBank_runofriver,SI,2023,45,20.718,20.64,19.723
HighBank_runofriver,SI,2023,46,5.683,5.643,9.491
