% Historical weekly inflow sequences [cumecs].

CATCHMENT,,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Dunstan,Lake_Cobb,Lake_Coleridge,Lake_Hawea,Lake_Karapiro,Lakes_Manapouri_Te_Anau,Mangahao_head,Lake_Maraetai,Lake_Matahina,Lake_Pukaki,Lake_Tekapo,Lake_Ohakuri,Lake_Ohau,Lake_Moawhango,Lake_Roxburgh,Lake_Taupo,Lake_Rotoaira,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru
INFLOW_REGION,,NI,NI,NI,SI,SI,SI,SI,SI,SI,NI,SI,NI,NI,NI,SI,SI,NI,SI,NI,SI,NI,NI,NI,NI,SI,SI,NI
YEAR,WEEK
1987,35,4.168857,2.11,5.223857,2.043143,24.548,167.622429,5.9,18.862143,40.507571,14.139714,187.828714,4.617571,11.247143,46.397571,51.743,41.791571,25.319286,36.953143,26.9715,5.720286,113.256071,36.836,22.580143,4.338857,4.824333,120.481429,8.575857
1987,36,3.761571,1.904,4.713714,3.403429,39.946417,230.089286,9.4,31.460143,82.072714,12.759,603.744143,8.238857,10.149,49.797071,82.118286,59.422714,22.846714,78.935429,36.598071,7.852,143.4585,53.4425,10.054143,3.915286,7.959556,160.907429,7.738429
1987,37,5.924571,2.998714,7.423857,2.613429,31.473,231.919,13.142857,29.668714,52.136429,20.094857,319.435429,16.638143,15.984,49.434286,70.042786,50.041571,35.982286,46.878429,47.737615,7.914714,233.534357,77.2975,18.79,6.166429,6.202857,172.194143,12.187571
1987,38,4.333714,2.193286,5.430286,2.239143,26.752583,217.053429,6.642857,23.032,48.534714,14.698857,453.249714,4.449857,11.692,46.627214,53.9605,34.882,26.320143,38.271714,30.827429,7.407286,134.020071,43.846,7.540429,4.510571,5.27125,153.236857,8.915
1987,39,4.806429,2.432857,6.023,2.452667,28.929667,223.843286,4.657143,21.580286,45.643714,16.302714,523.114857,8.905143,12.967857,43.957,65.703714,38.001286,29.191857,51.627143,25.851929,7.638857,103.268071,35.196357,3.488571,5.002714,5.537556,145.305,9.887571
1987,40,4.263286,2.157857,5.342143,5.904625,62.527091,285.918714,5.828571,32.446286,171.447571,14.46,1278.263143,11.314571,11.502,41.908857,168.319667,104.133429,25.892571,162.515571,29.635923,9.757143,112.93,48.962786,2.51,4.437286,14.436714,206.130714,8.770143
1987,41,5.504143,2.785857,6.897,9.948857,114.615444,481.022286,17.642857,39.716429,146.331429,18.669143,830.079857,17.282286,14.85,49.108286,205.564222,137.545143,33.429,159.996,57.431818,16.415571,281.736857,96.334143,0.211857,5.728857,23.613286,413.147429,11.322857
1987,42,4.236143,2.144143,5.308143,4.704143,56.106769,416.854,4.542857,26.668286,67.927,14.368,316.599143,4.959,11.428857,50.136,91.66975,64.752571,25.728,68.113429,38.277643,14.225429,184.043714,56.437286,9.117,4.409143,11.170444,320.289,8.714286
1987,43,3.874286,1.960857,4.854571,4.603,55.607385,370.693571,3.085714,32.869714,88.905571,13.140286,460.341536,6.106714,10.452286,46.095286,94.991286,89.896714,23.529571,85.077571,31.566286,12.650286,124.2485,45.044571,6.112286,4.032286,10.925143,268.988571,7.969714
1987,44,4.959,2.509571,6.214,6.064429,72.644583,373.028,6.471429,33.138571,137.282286,16.820286,781.034714,6.606429,13.379429,51.830714,199.693,156.954571,30.118571,153.070286,34.047714,12.730143,148.944143,48.900429,10.766,5.161571,14.225125,347.297571,10.201571
1987,45,3.617143,1.830714,4.532429,6.049444,70.016182,383.9855,10.842857,24.941714,75.778429,12.269,362.658571,6.657429,9.758857,47.764929,175.262071,122.142857,21.968571,113.783286,33.282357,13.039,145.981857,47.846143,14.643143,3.764857,14.113,352.977714,7.441143
1987,46,4.083286,2.066571,5.116714,3.883857,47.410778,303.384571,7.842857,25.157857,53.86,13.849857,180.210143,8.465143,11.016714,56.884071,150.175357,101.674571,24.799571,89.309429,39.371846,10.353286,185.680786,64.029571,30.816714,4.249714,9.217857,273.232714,8.399857
1987,47,3.712714,1.879,4.652286,2.830714,34.0008,245.432571,2.328571,30.720857,37.841857,12.592857,136.907571,3.641286,10.016714,47.404571,108.816571,74.476,22.549143,61.497,30.122786,8.375714,111.3775,42.486143,33.821714,3.864286,6.683667,208.462571,7.637714
1987,48,3.694429,1.869714,4.629,3.119,37.909417,205.89,7.414286,34.764143,61.5,12.530571,286.037143,9.947286,9.967143,44.337214,131.749643,91.715286,22.437143,78.934429,30.311214,7.026286,138.410643,42.844857,14.112714,3.844857,7.331222,177.257714,7.599714
1987,49,3.884,1.965714,5.21225,4.842429,54.949583,225.217143,5.714286,21.311,71.930429,13.173714,490.000571,11.958429,10.478571,43.466929,237.344385,130.859714,25.262875,131.704,40.513929,7.685857,156.205643,60.123357,12.380571,4.042429,11.05025,238.191143,7.989714
1987,50,3.698714,1.872143,4.634857,2.948,36.282769,218.552857,4.157143,31.101714,36.630143,12.545857,119.326286,5.031,9.979143,44.666071,130.899,76.501714,22.464571,69.929286,36.834071,7.458286,165.904071,53.719143,8.727,3.849857,7.172875,199.591286,7.608857
1987,51,4.94,2.500143,6.189714,2.649143,32.169769,185.992143,3.028571,30.887286,45.514,16.754857,208.821286,9.264429,13.327429,55.588286,169.1805,93.661429,30.001429,82.261143,42.226077,6.347286,180.545071,68.758143,10.989286,5.141429,6.31325,174.431714,10.161571
1987,52,4.499625,2.27725,5.638375,3.122875,37.980429,198.77075,11.2,33.426,45.248375,15.261625,339.091,9.186,12.1395,105.754938,155.255563,101.496875,27.327875,77.578125,44.855769,6.783375,252.513,77.222938,39.1625,4.68325,7.4507,188.50125,9.25625
1988,1,3.547429,1.795429,4.445,2.194714,26.7118,174.127286,2.514286,30.585,35.830286,12.032286,304.668571,2.216,9.570714,61.949143,135.685643,68.070714,21.544857,56.986,27.125,5.942429,108.816,36.153786,25.653571,3.692286,5.210125,165.569857,7.297429
1988,2,3.798714,1.922571,4.759857,2.042375,24.539417,161.934429,1.457143,24.592143,36.286,12.884143,947.765714,8.026143,10.248571,52.523357,181.711643,72.534857,23.070857,72.364429,20.549286,5.526143,69.320929,20.248857,7.945857,3.953571,4.861111,153.348571,7.814286
1988,3,3.310286,1.675571,4.148143,3.77675,45.25125,271.879714,2.4,29.029857,86.782857,11.228,568.699286,6.691857,8.931143,42.046786,266.647857,130.727143,20.105143,115.279714,18.090143,9.278429,63.9695,13.837857,4.073857,3.445286,9.268625,184.006429,6.809857
1988,4,2.507714,1.269286,3.142286,2.650286,31.280778,266.021286,1.214286,27.910286,30.358143,8.505714,401.241429,3.163714,6.765429,37.704857,187.853929,82.390857,15.230714,65.648714,18.3245,9.078286,58.015071,18.902286,0.010714,2.610143,6.290286,193.118143,5.158857
1988,5,3.697286,1.871143,4.633,1.989625,23.788786,218.728857,1.271429,19.977571,27.853429,12.540429,142.542714,1.939,9.975,35.497286,183.384154,76.263429,22.455,55.023143,24.585214,7.464571,78.233286,27.416714,2.292143,3.848286,4.722125,166.418857,7.605714
1988,6,3.430143,1.736,4.297857,1.6595,19.959182,182.933,1.014286,16.469143,19.735571,11.634,103.439286,6.893286,9.253857,35.808714,142.866214,66.353,20.831857,44.663143,26.509643,6.242857,116.325071,33.983286,9.627,3.57,3.9386,137.774571,7.055857
1988,7,4.653571,2.355286,5.831143,2.989375,38.312929,215.539857,16.5,22.405143,47.923286,15.784,165.235857,8.250429,12.555,79.7755,209.969643,107.626286,28.263143,83.963571,36.160929,7.355429,146.238429,52.712571,14.59,4.843429,7.77825,128.458,9.573143
1988,8,3.556857,1.800286,4.456857,4.571714,51.012917,223.212571,18.185714,29.397,81.819143,12.064429,780.683,8.549857,9.596429,48.658357,188.279786,104.880286,21.602714,125.918143,25.330071,7.617286,107.777071,31.694,53.383857,3.702,10.557,148.880429,7.317
1988,9,2.882286,1.458714,3.611571,3.801571,45.846769,263.039286,7.528571,31.861429,45.653571,9.776143,680.498857,5.064,7.776143,38.356357,164.586667,81.568857,17.505429,97.863571,16.632143,8.976571,40.6,12.673714,6.453429,3,8.859889,186.666286,5.929143
1988,10,3.872143,1.959714,4.851857,2.31125,27.5155,213.211571,6.4,27.488714,21.295429,13.133143,191.389429,15.321286,10.446571,36.015429,118.290231,50.321429,23.516429,48.995857,27.910923,7.276,104.644571,44.597,225.122429,4.030143,5.370714,158.707143,7.965429
1988,11,4.266714,2.159429,5.346571,4.016286,53.7023,184.708714,40.071429,30.871286,93.609286,14.472143,490.380429,0.427,11.511714,58.146,248.1121,109.246571,25.914,111.696143,44.164,6.303429,231.349286,66.471714,66.781286,4.440857,9.532857,168.090429,8.777286
1988,12,3.187571,1.613286,3.994143,2.856143,34.143667,210.634571,4.985714,30.942143,32.69,10.811714,196.798857,0.413,8.600286,44.021429,102.7397,57.479714,19.359714,59.774143,22.555857,7.188,84.088071,24.978286,1.613857,3.317714,6.811875,180.955429,6.557143
1988,13,3.350286,1.695571,4.198286,1.980333,23.760636,170.90375,2.6,21.727857,30.745857,11.363714,366.355714,1.997286,9.039143,40.1015,76.247786,52.204143,20.348,42.041714,21.466786,5.796429,76.840786,21.871429,0.002429,3.487,4.6961,144.718429,6.892
1988,14,3.219571,1.629429,4.034429,2.096714,24.899546,165.498143,2.985714,20.104429,24.862143,10.919714,395.166286,2.920571,8.685857,36.440929,74.624,46.881,19.553429,46.969429,21.177286,5.647857,73.380214,21.716571,2.011286,3.350714,4.976286,134.254714,6.622857
1988,15,3.025429,1.531286,3.791286,3.196286,39.605909,188.190857,2.871429,23.995714,68.392,10.262571,540.706,9.738714,8.163286,35.604286,133.824643,83.775,18.376,79.277429,25.731357,6.422143,93.279857,31.028714,19.868286,3.149286,7.586429,156.826857,6.224429
1988,16,2.324857,1.176714,2.913286,2.081714,25.5066,188.149286,1.6,18.994,25.132286,7.885857,219.234429,2.936571,6.272714,36.731929,79.564214,47.473429,14.120429,41.976429,27.058714,6.420857,112.603571,35.824286,13.317857,2.419857,4.940857,145.398286,4.782571
1988,17,2.617,1.324714,3.279286,1.692375,20.2986,152.333,1.071429,13.061571,18.527429,8.876571,131.336,2.301714,7.060714,35.282,55.8465,37.798429,15.894429,31.768714,19.587143,5.198571,61.771071,18.014143,6.014429,2.723857,4.02,118.713143,5.383571
1988,18,3.135143,1.586714,3.928429,1.488875,17.971357,121.491429,0.914286,8.583571,21.754286,10.633571,357.275714,4.071857,8.458143,32.886214,40.974,36.788286,19.040429,30.377571,16.461929,4.145857,57.622071,10.896429,5.262143,3.263,3.544,98.139143,6.449286
1988,19,4.477,2.265714,5.61,1.43225,17.344455,122.17,3.314286,16.685857,16.386143,15.185571,208.573429,8.365857,12.078857,39.711286,56.4986,30.89,27.191143,31.232429,36.033167,4.169143,182.1885,71.067786,8.513143,4.659714,3.44175,89.792857,9.209857
1988,20,3.209857,1.624429,4.022286,1.609857,18.613818,120.154286,18.271429,32.064429,49.783429,10.887429,549.663946,11.946714,8.660143,36.404214,77.749231,44.393571,19.494857,63.599143,40.624429,4.100429,162.235214,54.982,6.701571,3.341,3.821143,85.047143,6.603286
1988,21,6.340143,3.208857,7.944714,3.275429,40.7526,124.416143,8.714286,23.426429,41.783714,21.504714,206.967429,11.664714,17.105286,50.658786,138.918929,81.361143,38.506571,77.197429,38.712077,4.245857,191.121286,61.042643,20.598714,6.599,7.774571,116.178,13.042571
1988,22,3.478571,1.760571,4.358857,1.692286,20.524462,113.901286,2.828571,18.021714,16.659286,11.798857,148.485429,3.843714,9.385143,40.804429,51.646071,40.954571,21.127429,34.733714,24.958714,3.887143,98.618429,33.489214,7.514,3.620571,4.00475,99.975714,7.156
1988,23,4.929714,2.495143,6.177429,2.037429,27.2898,135.370286,2.7,24.319571,53.515714,16.721,693.049,6.936,13.300429,41.082643,61.5764,42.014,29.941,60.204714,21.670833,4.619714,172.098857,61.980643,12.645286,5.131143,5.222111,98.345571,10.141286
1988,24,4.603429,2.33,5.768286,2.20475,27.517333,155.497143,2.571429,27.781429,33.584571,15.614143,204.449857,7.531571,12.419857,50.607643,56.314786,45.219286,27.958571,50.475857,50.265539,5.306429,252.522571,76.371071,11.853286,4.791286,5.371714,124.292714,9.469857
1988,25,5.633143,2.851143,7.058857,3.607429,43.894692,187.557143,6.514286,42.713143,76.206571,19.107,254.686429,9.811429,15.198286,52.712857,86.245786,77.89,34.213429,75.92,52.220923,6.400571,208.738286,80.631286,32.296143,5.863143,9.0406,151.820857,11.588429
1988,26,5.279857,2.672286,6.616,3.098286,37.469667,235.130429,8.914286,33.996714,61.902571,17.908286,1085.278714,11.281857,14.244857,43.576643,74.948643,50.242429,32.067,76.605429,34.387231,8.024,131.537929,52.741857,10.541714,5.495429,7.4258,166.043714,10.861429
1988,27,5.01,2.535857,6.277857,2.499714,29.789333,230.036571,7.585714,26.571143,35.97,16.993,416.845,10.941857,13.516857,36.571786,53.562714,41.237571,30.427857,49.014714,32.247,7.850286,167.749214,45.819214,7.530714,5.214429,5.810125,169.977,10.306286
1988,28,4.732857,2.395429,5.930571,2.239625,27.822077,206.930429,11.071429,27.136857,45.623286,16.052714,591.497714,7.064,12.768857,32.398929,57.371714,46.649429,28.744429,52.561143,39.772462,7.061857,171.784429,63.272929,6.958714,4.925857,5.419143,152.75,9.736
1988,29,3.917857,1.983,4.909,1.993714,24.118364,179.974875,5.2,24.645143,26.209714,13.288143,207.291286,9.922286,10.569714,35.464357,46.6105,38.384714,23.793857,38.253,36.782571,6.173143,159.260286,53.760357,64.215714,4.077714,4.707333,138.781714,8.059429
1988,30,6.801,3.442143,8.522286,6.431375,74.774417,200.602857,25.871429,46.682714,142.053714,23.068,782.079,17.693714,18.348714,91.4755,128.477786,115.738286,41.306,123.591429,37.8115,6.845857,288.370714,98.949,61.009429,7.078714,14.8501,173.702,13.990714
1988,31,6.783857,3.433429,8.500571,3.671778,44.675571,200.370375,9.057143,25.377857,66.806714,23.009714,626.145429,11.732286,18.302286,90.229286,83.564571,57.304,41.201143,68.548,50.770786,6.944857,229.332643,72.252929,18.007286,7.060714,8.552556,214.002286,13.955286
1988,32,8.711,4.409,10.915571,2.876875,33.86725,214.406286,18.228571,27.331857,70.997,29.546,460.612,10.917571,23.502,83.0735,72.415643,57.528143,52.905714,63.230429,39.6511,7.317,255.697357,96.7495,16.68,9.066429,6.6408,197.205286,17.919571
1988,33,5.334,2.699571,6.684,3.2365,38.5919,190.876,8.757143,24.926571,67.775286,18.092286,557.876714,4.958286,14.391286,85.009571,93.669643,54.221286,32.396429,64.100429,48.039143,6.514,215.885929,79.779857,27.211,5.551857,7.21175,197.202143,10.973
1988,34,7.571429,3.832,9.487429,4.235286,49.462444,238.743,7.242857,29.478714,70.548143,25.681286,450.66,13.782286,20.427571,76.546786,93.359583,56.519286,45.985,75.893857,50.202818,8.147429,287.622,95.672357,15.979714,7.880571,10.052143,196.856,15.575714
1988,35,7.874857,3.985429,9.867714,3.444444,41.715071,257.103857,7.142857,24.145429,64.681571,26.709857,394.020571,8.986,21.245857,91.549357,80.933077,56.898857,47.827143,62.566714,58.973583,8.774143,285.160071,96.140929,32.385714,8.195857,8.30375,186.801857,16.199571
1988,36,5.589571,2.829,7.004,3.032,37.199214,224.854429,4.385714,21.322,55.481,18.958857,537.746571,17.790571,15.080286,110.385357,89.2391,45.218143,33.947857,54.741143,48.54,7.673286,230.0975,87.572857,76.410714,5.817429,7.588,179.751571,11.498429
1988,37,5.015429,2.538286,6.284571,8.771143,107.942455,384.309,9.171429,41.257857,191.725571,17.011143,1594.494571,30.142,13.531143,86.9425,164.386,121.607857,30.460429,177.503,52.885,13.115,266.270143,88.525214,18.023,5.22,23.333333,272.581429,10.317429
1988,38,5.691714,2.880429,7.132,6.137571,71.334083,441.520714,4.414286,17.304571,107.035286,19.305286,795.960286,20.759286,15.355857,72.652286,114.219091,80.956,34.568286,109.339714,55.937833,15.067429,250.990929,92.493786,9.070143,5.923857,14.45225,357.751143,11.708571
1988,39,5.398286,2.732143,6.764429,4.503714,53.719909,397.328286,4.3,25.007,66.652286,18.31,518.555571,16.379143,14.564429,65.486,96.214769,47.849857,32.786286,76.301857,49.251143,13.559429,208.354857,68.938643,5.995429,5.618571,10.82775,328.624571,11.105143
1988,40,6.965143,3.525286,8.727857,4.972778,59.722583,357.204571,32.742857,27.102857,119.193857,23.624714,1063.984429,22.288429,18.791714,69.192786,155.153,110.216571,42.302857,125.821429,41.973727,12.19,234.879643,92.386857,10.206429,7.249714,12.277667,305.792429,14.328429
1988,41,8.970571,4.540143,11.240429,6.406429,74.5378,402.556429,28.742857,26.875714,134.05,30.426,992.564714,17.831286,24.201857,97.1825,157.412222,108.322429,54.481571,132.01,44.696625,13.737857,390.570714,109.532286,22.108286,9.336714,14.82375,347.231571,18.453429
1988,42,6.640143,3.360714,8.320571,13.204778,154.209429,664.258286,20.7,24.943714,235.842286,22.522571,1833.987143,14.580571,17.915143,83.611214,247.486667,170.463857,40.329143,222.721,60.270444,22.668571,260.47975,97.604,12.024143,6.911143,30.678667,494.577,13.659714
1988,43,5.810429,2.940714,7.281,9.292857,111.961286,644.273143,6.342857,18.888714,175.011571,19.708286,1767.543429,7.174143,15.676429,75.437214,188.420546,123.495,35.29,162.721714,53.346917,21.986714,239.366539,79.149462,9.698714,6.047857,22.056286,522.167571,11.953
1988,44,5.483571,2.775286,6.870857,11.844909,147.242143,687.819714,6.442857,32.042,227.930143,18.599,1947.319714,12.673,14.794,66.005143,247.609714,171.914857,33.303429,256.561429,47.717714,23.472429,176.634429,65.735643,4.655714,5.707143,29.006643,598.699,11.280286
1988,45,4.133143,2.091857,5.178857,7.4019,88.944417,613.809286,8.528571,19.738714,103.146714,14.018429,897.457286,14.466571,11.150571,61.136786,130.269333,105.531,25.101571,133.534714,48.084,20.946857,162.426143,72.170214,4.691143,4.301571,17.521917,504.105286,8.502286
1988,46,5.685857,2.878,7.124857,5.62625,67.552643,480.2129,2.528571,24.086571,82.450571,19.286,428.19854,7.665714,15.340714,58.753071,130.064857,107.296857,34.533857,121.961286,45.393455,16.922857,297.963714,86.728429,7.328143,5.918429,13.220167,364.862571,11.696857
1988,47,5.281,2.672714,6.617143,6.27325,75.686071,505.763143,1.642857,26.074143,103.827714,17.912143,499.011714,7.547286,14.247571,57.897357,165.788429,145.489857,32.073571,141.302571,46.335692,17.259857,180.438429,68.370071,4.051286,5.496571,15.041154,319.903714,10.863857
1988,48,7.566857,3.829714,9.481857,6.107833,73.054857,450.006429,14.085714,21.827286,108.735286,25.666,356.816714,11.067143,20.415571,81.336714,252.387667,182.546286,45.958143,156.214714,27.8026,15.357,278.374143,94.735071,8.014571,7.876,14.55925,317.155,15.566571
1988,49,5.319857,2.692714,6.666143,5.224909,61.450571,415.662714,4.028571,28.220429,96.638857,18.044571,496.277857,9.384286,14.353,80.932143,194.695714,136.413429,32.310857,143.079143,54.668077,14.185,269.2825,84.639429,12.310714,5.537286,12.282385,315.741571,10.944
1988,50,5.287143,2.675714,6.625143,5.8714,69.472571,484.912143,2.514286,34.927,98.275143,17.932857,1125.468357,17.232714,14.264571,59.552857,285.735308,162.172,32.111143,163.337857,44.352929,16.548143,158.374357,57.432714,2.900714,5.502857,13.834154,391.041714,10.876429
1988,51,3.749143,1.897571,4.698,4.135571,50.576636,475.687625,1.257143,23.189714,79.453429,12.716857,425.165143,4.649857,10.115571,51.930286,209.610571,124.029,22.771,117.519857,40.944643,16.190571,142.955286,57.323929,3.346714,3.902143,10.054625,358.753429,7.712714
1988,52,6.957889,3.521556,8.718667,4.236667,50.786824,418.484222,7.755556,20.811889,66.479,23.600222,417.671222,4.403556,18.772333,73.011,234.3755,143.389778,42.258556,119.175556,22.719333,14.281333,258.572444,71.331944,9.760444,7.242,9.965143,323.896,14.313444
1989,1,6.080286,3.077286,7.618857,3.472889,41.316462,379.908571,5.285714,11.212857,59.513857,20.623,226.253482,2.986286,16.404,147.531571,215.764714,122.569857,36.927714,103.950429,42.586111,12.964857,364.149714,101.186786,21.405286,6.328286,8.0953,282.975,12.507571
1989,2,5.866286,2.969,7.350714,3.197143,38.167308,320.447571,11.242857,24.990714,48.850714,19.897143,282.455911,14.402857,15.826714,130.9505,214.726786,150.072286,35.628143,94.477857,43.3564,10.935714,283.128929,97.030308,22.177714,6.105571,7.61175,232.507286,12.067429
1989,3,4.888571,2.474143,6.125714,3.064,36.516,253.54975,2.714286,28.256714,55.326571,16.581286,305.710429,3.639571,13.189286,91.310071,163.608643,110.884714,29.690571,79.831286,45.04,8.731286,180.322929,76.319286,6.543143,5.088286,7.193546,197.828,10.056429
1989,4,6.083571,3.079,7.623,3.05675,36.899636,253.586714,1.642857,24.973,54.332857,20.634,305.997714,1.632857,16.412714,128.0555,243.677692,125.215714,36.947571,106.089,50.014909,8.653714,337.603286,95.75,29.942857,6.331857,7.405,231.937143,12.514429
1989,5,5.448857,2.758,6.827286,2.760125,33.571667,209.758571,4.742857,28.575857,36.164286,18.481,116.779143,1.700429,14.700286,87.929571,178.0375,97.956,33.092286,79.356143,51.622385,7.158286,192.798929,76.165,28.886429,5.671143,6.883875,192.757,11.208714
1989,6,5.405714,2.735857,6.773429,3.035625,36.099167,187.915571,3.814286,21.929857,28.989429,18.334429,163.345714,5.466143,14.583714,89.680143,152.046571,92.944714,32.83,66.767571,45.663917,6.412714,258.970643,83.855643,16.058,5.626286,6.94725,160.709429,11.12
1989,7,4.315143,2.184,5.407286,2.23,27.109769,176.293571,1.857143,19.925429,28.579857,14.636571,160.201,1.681286,11.642286,72.470643,158.692857,95.388714,26.208286,64.811429,43.737929,6.016143,149.692214,56.731214,5.441429,4.491286,5.232778,154.697429,8.877
1989,8,4.359857,2.206429,5.463,2.889143,38.092546,195.530429,4.085714,22.054,92.76325,14.787857,440.265429,3.671429,11.762571,61.926357,355.477,167.916143,26.479143,115.473143,43.889857,6.672857,141.873143,55.407643,4.288,4.537714,7.188,165.626429,8.968571
1989,9,5.012,2.536571,6.280286,2.335375,28.121923,176.515429,1.571429,23.540857,165.915714,16.999429,123.831572,3.263,13.521857,62.370143,153.359286,92.561429,30.439429,55.884,41.695786,6.024,118.251357,50.844929,5.445857,5.216286,5.6425,179.946,10.310143
1989,10,4.489714,2.272429,5.625571,1.779125,21.548417,127.031429,1.828571,13.789286,203.37,15.227857,132.518571,0.957429,12.112714,55.4075,132.499214,70.686286,27.267286,42.846571,40.601571,4.335,139.586286,52.893286,3.785286,4.672571,4.19025,145.248571,9.235714
1989,11,3.349286,1.695,4.196714,10.828462,126.829214,266.940571,2.271429,18.666,174.901375,11.36,766.405286,0.897714,9.036,58.151714,430.156571,216.112143,20.341143,269.463143,39.539357,9.109857,170.362429,58.583,3.396571,3.485714,24.911231,283.419429,6.889571
1989,12,4.239857,2.145714,5.312857,3.722333,46.141286,233.946571,3.757143,23.879,40.949857,14.380714,352.471318,7.848286,11.439143,51.871571,134.929214,100.480571,25.750714,80.477571,21.656357,7.983857,88.057571,22.841714,1.258857,4.413,9.537625,264.201857,8.722
1989,13,4.023571,2.036429,5.041857,5.387182,62.113357,266.502625,3.642857,31.168,98.052571,13.647714,665.122786,20.576857,10.855714,49.947571,340.532786,190.988429,24.437857,139.64,19.846286,8.835857,68.489786,18.013286,0.916571,4.187857,13.707818,271.628143,8.277571
1989,14,2.935571,1.485714,3.678571,3.030143,36.899077,249.033286,1.128571,25.012286,33.756714,9.956857,160.787571,2.735143,7.92,46.465786,116.999714,83.455286,17.829143,57.834286,24.169071,8.498571,78.713786,29.143571,0.349286,3.055286,7.298917,236.678571,6.038857
1989,15,2.911857,1.473857,3.648571,2.36075,28.629636,200.593857,2.057143,19.308714,21.011429,9.876143,202.326286,2.979714,7.855714,45.193929,87.339,68.036429,17.684286,45.563,18.954857,6.845429,72.422429,15.633214,0.003286,3.030429,5.587286,175.086571,5.99
1989,16,4.109857,2.080143,5.149714,2.160571,26.166909,190.009286,2.557143,15.088286,36.467286,13.939571,394.297,9.887143,11.088,42.196857,87.409286,71.174714,24.960714,51.171714,26.017643,6.484286,95.651786,32.946357,0.001857,4.277571,5.125778,153.427429,8.454429
1989,17,4.039143,2.044286,5.061143,1.8735,22.590231,162.367714,1,8.625571,18.719286,13.699857,203.311857,2.408143,10.897,42.256071,79.438786,63.343429,24.531143,38.058429,19.666143,5.540857,65.793429,18.543429,0.000571,4.204,4.408333,131.911429,8.309
1989,18,4.406429,2.230286,5.521571,2.530857,30.6695,163.305571,11.514286,24.27,49.828286,14.946143,260.754,21.391714,11.888571,49.756,152.01,127.772143,26.763,65.604571,58.087,5.573,272.892571,101.791286,6.112571,4.586429,6.04,131.945857,9.064857
1989,19,4.166571,2.108857,5.220857,2.048,24.857643,150.196857,2.5,11.663429,20.829143,14.132,174.951554,3.883286,11.241,44.851643,78.211,67.075429,25.304857,36.549429,23.257429,5.125571,99.092357,26.771857,2.810857,4.336429,4.90275,120.924714,8.571143
1989,20,4.122714,2.086571,5.166286,1.7922,21.532,137.642429,2.142857,8.561429,21.685286,13.984,360.692429,9.290286,11.123143,41.604571,56.683143,56.367857,25.039571,31.729857,24.335786,4.697286,99.775929,30.0655,9.522714,4.291143,4.230111,107.223714,8.481286
1989,21,5.481714,2.774286,6.868857,2.287429,27.4327,149.013143,3.357143,22.538143,32.591571,18.592857,275.498429,6.519143,14.788857,54.433286,86.029714,80.319429,33.292143,52.525286,32.590308,5.085286,123.825214,45.354,74.946857,5.705286,5.42175,113.344714,11.276286
1989,22,4.110143,2.080429,5.150143,2.043375,24.527462,147.033857,6.9,22.863143,17.134,13.940571,194.959286,3.897857,11.088857,67.441857,53.402714,60.528714,24.962429,33.563143,32.698857,5.017429,118.710071,46.706643,48.255857,4.277857,4.842727,110.451286,8.455
1989,23,3.345143,1.693,4.191714,4.1403,49.544786,175.504571,16.285714,34.133429,90.108143,11.346429,590.689286,5.499714,9.025286,50.669143,105.979786,104.257,20.317,91.538429,31.457357,5.989143,147.842214,44.688143,16.671714,3.481857,10.406455,130.777571,6.881571
1989,24,9.586714,4.852143,12.013143,4.937889,58.672286,248.894429,11.085714,43.119286,90.587143,32.517286,657.620143,8.096571,25.865286,110.849786,146.752643,138.822571,58.225857,103.504571,45.4415,8.493857,369.249786,116.351143,55.036857,9.978143,11.548636,216.285,19.721714
1989,25,5.230857,2.647571,6.554857,3.702667,43.374071,271.651714,7.1,31.135,42.333857,17.742286,370.712572,11.932429,14.112857,95.456786,79.197643,70.044143,31.769857,60.493143,50.988154,9.270429,205.846643,75.248286,22.644571,5.444429,8.800417,216.851714,10.760714
1989,26,6.495571,3.287714,8.139571,2.456286,29.1785,225.384143,4.314286,23.631429,30.337,22.032286,168.787,3.801429,17.525,93.574714,47.043615,54.944143,39.451286,42.190143,49.1095,7.691571,279.938429,90.687929,35.791429,6.760857,5.830429,175.696429,13.362571
1989,27,5.625,2.847143,7.048286,2.435125,30.699,215.262286,9.371429,24.852286,53.685857,19.079286,514.280714,5.916857,15.176143,82.253929,56.199154,63.338857,34.163571,55.174429,46.668154,7.346,174.926929,66.543429,22.737286,5.854571,6.048625,162.595143,11.571286
1989,28,6.311857,3.194714,7.909286,3.076182,36.428786,250.236429,10.085714,28.678857,47.294429,21.409429,405.657143,10.851,17.029714,85.526,53.744077,56.482,38.336,60.522286,44.221583,8.539571,212.956643,80.376214,23.464286,6.569714,7.094833,179.881571,12.984857
1989,29,7.622571,3.857857,9.551571,2.068818,25.150571,188.879,3.014286,17.542857,27.253143,25.854571,162.455,6.849714,20.565429,102.764143,46.385929,43.249286,46.295286,36.082,54.947333,6.445857,262.1655,89.292929,24.494571,7.933714,4.8645,152.456429,15.680714
