hub,woy,daytype,tp,mw
KIK,47,weekend,33,147.07733333333334
KIK,47,weekend,34,150.41733333333332
KIK,47,weekend,35,156.49724999999998
KIK,47,weekend,36,160.12233333333333
KIK,47,weekend,37,160.0921666666667
KIK,47,weekend,38,157.85516666666666
KIK,47,weekend,39,151.7065
KIK,47,weekend,40,144.87
KIK,47,weekend,41,126.90899999999999
KIK,47,weekend,42,125.62049999999999
KIK,47,weekend,43,122.83183333333335
KIK,47,weekend,44,131.8835
KIK,47,weekend,45,126.45341666666667
KIK,47,weekend,46,119.27235
KIK,47,weekend,47,119.46823333333334
KIK,47,weekend,48,115.68558333333334
KIK,48,weekday,1,116.636225
KIK,48,weekday,2,110.95808333333335
KIK,48,weekday,3,107.66791666666666
KIK,48,weekday,4,104.23391666666666
KIK,48,weekday,5,102.1346
KIK,48,weekday,6,99.91566666666668
KIK,48,weekday,7,100.00062499999999
KIK,48,weekday,8,99.05924999999999
KIK,48,weekday,9,100.81595833333333
KIK,48,weekday,10,103.68433333333334
KIK,48,weekday,11,114.37458333333333
KIK,48,weekday,12,123.02289166666665
KIK,48,weekday,13,132.1105
KIK,48,weekday,14,155.7355
KIK,48,weekday,15,170.40241666666665
KIK,48,weekday,16,181.05258333333333
KIK,48,weekday,17,185.70441666666667
KIK,48,weekday,18,182.71033333333332
KIK,48,weekday,19,179.148625
KIK,48,weekday,20,177.28758333333334
KIK,48,weekday,21,167.7974
KIK,48,weekday,22,165.47179166666666
KIK,48,weekday,23,173.91505833333332
KIK,48,weekday,24,162.17708333333331
KIK,48,weekday,25,172.16304166666666
KIK,48,weekday,26,171.43808333333334
KIK,48,weekday,27,169.41236666666668
KIK,48,weekday,28,166.66721666666666
KIK,48,weekday,29,164.17174999999997
KIK,48,weekday,30,161.66128333333336
KIK,48,weekday,31,154.41208333333333
KIK,48,weekday,32,164.202
KIK,48,weekday,33,158.7715
KIK,48,weekday,34,170.341425
KIK,48,weekday,35,166.59709999999998
KIK,48,weekday,36,161.14950000000005
KIK,48,weekday,37,158.2643
KIK,48,weekday,38,164.49691666666666
KIK,48,weekday,39,158.05351666666667
KIK,48,weekday,40,152.95670833333332
KIK,48,weekday,41,149.69387500000002
KIK,48,weekday,42,149.88328333333334
KIK,48,weekday,43,145.9909
KIK,48,weekday,44,141.81329166666666
KIK,48,weekday,45,132.7000833333333
KIK,48,weekday,46,116.95450833333334
KIK,48,weekday,47,123.01087500000001
KIK,48,weekday,48,116.80337499999999
KIK,49,weekday,1,105.94954166666668
KIK,49,weekday,2,98.75204166666667
KIK,49,weekday,3,98.78575
KIK,49,weekday,4,96.45930833333333
KIK,49,weekday,5,91.045375
KIK,49,weekday,6,93.95725833333331
KIK,49,weekday,7,92.01933333333334
KIK,49,weekday,8,88.63525
KIK,49,weekday,9,95.19516666666667
KIK,49,weekday,10,100.14608333333331
KIK,49,weekday,11,106.57583333333334
KIK,49,weekday,12,116.289875
KIK,49,weekday,13,127.26704166666667
KIK,49,weekday,14,146.06074999999998
KIK,49,weekday,15,164.87741666666665
KIK,49,weekday,16,180.01817499999999
KIK,49,weekday,17,184.67000000000002
KIK,49,weekday,18,182.16511666666668
KIK,49,weekday,19,176.97699999999998
KIK,49,weekday,20,174.77363333333335
KIK,49,weekday,21,175.25366666666667
KIK,49,weekday,22,173.94978333333336
KIK,49,weekday,23,167.22541666666666
KIK,49,weekday,24,176.55075
KIK,49,weekday,25,166.98195833333335
KIK,49,weekday,26,172.95964166666664
KIK,49,weekday,27,170.51604999999998
KIK,49,weekday,28,166.84541666666667
KIK,49,weekday,29,166.48095833333335
KIK,49,weekday,30,166.26021666666668
KIK,49,weekday,31,166.39233333333334
KIK,49,weekday,32,170.151375
KIK,49,weekday,33,172.23904166666665
KIK,49,weekday,34,171.0283333333333
KIK,49,weekday,35,173.83581666666666
KIK,49,weekday,36,176.357075
KIK,49,weekday,37,167.28555833333334
KIK,49,weekday,38,171.22743333333332
KIK,49,weekday,39,165.04595
KIK,49,weekday,40,159.8923
KIK,49,weekday,41,157.997
KIK,49,weekday,42,154.797325
KIK,49,weekday,43,154.22725000000003
KIK,49,weekday,44,147.2287
KIK,49,weekday,45,139.00829166666668
KIK,49,weekday,46,129.819625
KIK,49,weekday,47,127.39294999999998
KIK,49,weekday,48,123.07851666666667
KIK,49,weekend,1,109.32600000000001
KIK,49,weekend,2,103.65866666666668
KIK,49,weekend,3,100.29
KIK,49,weekend,4,96.76283333333333
KIK,49,weekend,5,95.80616666666668
KIK,49,weekend,6,92.50933333333333
KIK,49,weekend,7,92.53033333333333
KIK,49,weekend,8,92.92296666666667
KIK,49,weekend,9,91.74733333333334
KIK,49,weekend,10,91.99050000000003
KIK,49,weekend,11,95.84275
KIK,49,weekend,12,98.94156666666666
KIK,49,weekend,13,104.54569999999997
KIK,49,weekend,14,108.60133333333332
KIK,49,weekend,15,116.70666666666668
KIK,49,weekend,16,124.85246666666666
KIK,49,weekend,17,130.33613333333335
KIK,49,weekend,18,124.01703333333332
KIK,49,weekend,19,146.6555
KIK,49,weekend,20,148.41406666666666
KIK,49,weekend,21,150.52100000000002
KIK,49,weekend,22,134.865
KIK,49,weekend,23,133.42999999999998
KIK,49,weekend,24,144.0225
KIK,49,weekend,25,140.46649999999997
KIK,49,weekend,26,135.4507833333333
KIK,49,weekend,27,133.90408333333335
KIK,49,weekend,28,131.5495
KIK,49,weekend,29,131.82416666666668
KIK,49,weekend,30,132.83875
KIK,49,weekend,31,131.32983333333334
KIK,49,weekend,32,130.18733333333333
KIK,49,weekend,33,132.84833333333336
KIK,49,weekend,34,136.55733333333336
KIK,49,weekend,35,139.8838333333333
KIK,49,weekend,36,143.99641666666668
KIK,49,weekend,37,129.21300000000002
KIK,49,weekend,38,142.4445
KIK,49,weekend,39,138.48316666666668
KIK,49,weekend,40,135.44650000000001
KIK,49,weekend,41,132.4346666666667
KIK,49,weekend,42,131.24249999999998
KIK,49,weekend,43,132.77533333333335
KIK,49,weekend,44,130.6648
KIK,49,weekend,45,119.82016666666667
KIK,49,weekend,46,99.34225
KIK,49,weekend,47,109.15350000000001
KIK,49,weekend,48,101.89358333333334
KIK,50,weekday,1,111.55680000000001
KIK,50,weekday,2,101.17999999999999
KIK,50,weekday,3,101.39456666666666
KIK,50,weekday,4,102.46083333333333
KIK,50,weekday,5,90.942
KIK,50,weekday,6,95.83046666666667
KIK,50,weekday,7,95.58941666666666
KIK,50,weekday,8,97.9505
KIK,50,weekday,9,93.6925
KIK,50,weekday,10,105.62716666666667
KIK,50,weekday,11,113.167
KIK,50,weekday,12,113.54443333333334
KIK,50,weekday,13,140.13400000000001
KIK,50,weekday,14,153.48416666666665
KIK,50,weekday,15,171.76658333333333
KIK,50,weekday,16,184.20549999999997
KIK,50,weekday,17,172.7668333333333
KIK,50,weekday,18,194.2725833333333
KIK,50,weekday,19,191.12466666666666
KIK,50,weekday,20,171.35
KIK,50,weekday,21,187.3535
KIK,50,weekday,22,169.091
KIK,50,weekday,23,183.91466666666668
KIK,50,weekday,24,167.561
KIK,50,weekday,25,168.612
KIK,50,weekday,26,182.9291666666667
KIK,50,weekday,27,181.24533333333335
KIK,50,weekday,28,180.2385
KIK,50,weekday,29,180.04333333333332
KIK,50,weekday,30,162.10833333333332
KIK,50,weekday,31,175.939
KIK,50,weekday,32,172.81499999999997
KIK,50,weekday,33,171.23250000000002
KIK,50,weekday,34,172.31183333333328
KIK,50,weekday,35,153.32125000000002
KIK,50,weekday,36,168.928
KIK,50,weekday,37,169.73720000000003
KIK,50,weekday,38,165.0273333333333
KIK,50,weekday,39,155.47070000000002
KIK,50,weekday,40,152.95563333333334
KIK,50,weekday,41,148.87666666666664
KIK,50,weekday,42,146.56583333333336
KIK,50,weekday,43,146.64866666666668
KIK,50,weekday,44,142.92966666666666
KIK,50,weekday,45,135.85375000000002
KIK,50,weekday,46,127.4784
KIK,50,weekday,47,114.80566666666667
KIK,50,weekday,48,120.47766666666666
KIK,50,weekend,1,99.32159999999999
KIK,50,weekend,2,94.10875
KIK,50,weekend,3,88.45766666666667
KIK,50,weekend,4,88.4655
KIK,50,weekend,5,85.56916666666666
KIK,50,weekend,6,85.4435
KIK,50,weekend,7,84.2925
KIK,50,weekend,8,83.08683333333332
KIK,50,weekend,9,83.44224999999999
KIK,50,weekend,10,85.12266666666667
KIK,50,weekend,11,89.6315
KIK,50,weekend,12,95.86833333333333
KIK,50,weekend,13,103.10756666666666
KIK,50,weekend,14,109.72298333333335
KIK,50,weekend,15,117.71893333333333
KIK,50,weekend,16,125.03724999999999
KIK,50,weekend,17,137.05875
KIK,50,weekend,18,141.25900000000001
KIK,50,weekend,19,145.6995
KIK,50,weekend,20,140.29441666666668
KIK,50,weekend,21,137.04516666666666
KIK,50,weekend,22,135.46766666666667
KIK,50,weekend,23,132.97366666666665
KIK,50,weekend,24,131.18133333333333
KIK,50,weekend,25,126.83208333333336
KIK,50,weekend,26,112.704
KIK,50,weekend,27,124.58700000000003
KIK,50,weekend,28,121.5975
KIK,50,weekend,29,120.74233333333333
KIK,50,weekend,30,117.751
KIK,50,weekend,31,121.07849999999999
KIK,50,weekend,32,123.86600000000001
KIK,50,weekend,33,123.68084999999999
KIK,50,weekend,34,124.93491666666667
KIK,50,weekend,35,128.71949999999998
KIK,50,weekend,36,133.7315
KIK,50,weekend,37,135.12283333333332
KIK,50,weekend,38,132.64149999999998
KIK,50,weekend,39,128.55753333333337
KIK,50,weekend,40,111.75575
KIK,50,weekend,41,120.8966
KIK,50,weekend,42,121.13519999999998
KIK,50,weekend,43,122.84850000000002
KIK,50,weekend,44,124.43125
KIK,50,weekend,45,122.50950000000002
KIK,50,weekend,46,116.86783333333334
KIK,50,weekend,47,114.60310000000003
KIK,50,weekend,48,108.32525
KIK,51,weekday,1,104.62233333333333
KIK,51,weekday,2,98.79265
KIK,51,weekday,3,90.23445833333334
KIK,51,weekday,4,93.49808333333331
KIK,51,weekday,5,91.99308333333333
KIK,51,weekday,6,90.20854166666666
KIK,51,weekday,7,88.97480000000002
KIK,51,weekday,8,88.52966666666667
KIK,51,weekday,9,84.48231666666666
KIK,51,weekday,10,90.76420833333333
KIK,51,weekday,11,97.05901666666666
KIK,51,weekday,12,104.43054166666666
KIK,51,weekday,13,109.85530833333334
KIK,51,weekday,14,128.52834166666665
KIK,51,weekday,15,140.108875
KIK,51,weekday,16,150.84421666666668
KIK,51,weekday,17,154.020375
KIK,51,weekday,18,155.40876666666665
KIK,51,weekday,19,157.02295833333335
KIK,51,weekday,20,146.14
KIK,51,weekday,21,154.84029166666667
KIK,51,weekday,22,152.66845833333332
KIK,51,weekday,23,151.87458333333333
KIK,51,weekday,24,144.41995833333334
KIK,51,weekday,25,149.90699999999998
KIK,51,weekday,26,148.14183333333335
KIK,51,weekday,27,147.01413333333335
KIK,51,weekday,28,145.8534166666667
KIK,51,weekday,29,142.9305
KIK,51,weekday,30,142.92066666666668
KIK,51,weekday,31,141.48184999999998
KIK,51,weekday,32,143.14721666666668
KIK,51,weekday,33,141.52745833333336
KIK,51,weekday,34,143.36131666666665
KIK,51,weekday,35,144.58073333333334
KIK,51,weekday,36,150.52256666666668
KIK,51,weekday,37,149.84675833333333
KIK,51,weekday,38,143.55875833333334
KIK,51,weekday,39,141.22055
KIK,51,weekday,40,137.67586666666665
KIK,51,weekday,41,135.14741666666666
KIK,51,weekday,42,133.29345833333332
KIK,51,weekday,43,136.03968333333333
KIK,51,weekday,44,135.11189166666668
KIK,51,weekday,45,129.06240833333334
KIK,51,weekday,46,118.8518
KIK,51,weekday,47,118.67054166666668
KIK,51,weekday,48,112.01092500000001
KIK,52,weekday,1,92.77506666666665
KIK,52,weekday,2,88.67137500000001
KIK,52,weekday,3,85.21076666666667
KIK,52,weekday,4,84.74881666666668
KIK,52,weekday,5,81.596
KIK,52,weekday,6,81.94608333333332
KIK,52,weekday,7,81.91766666666668
KIK,52,weekday,8,71.23633333333333
KIK,52,weekday,9,81.21316666666667
KIK,52,weekday,10,83.01880000000001
KIK,52,weekday,11,86.53570833333333
KIK,52,weekday,12,91.48491666666666
KIK,52,weekday,13,96.33080833333332
KIK,52,weekday,14,99.62674999999999
KIK,52,weekday,15,101.73436666666666
KIK,52,weekday,16,116.09049999999999
KIK,52,weekday,17,123.47229166666665
KIK,52,weekday,18,129.98458333333332
KIK,52,weekday,19,134.81341666666663
KIK,52,weekday,20,134.84297500000002
KIK,52,weekday,21,124.48680833333333
KIK,52,weekday,22,129.86643333333333
KIK,52,weekday,23,128.24855833333334
KIK,52,weekday,24,123.56867500000001
KIK,52,weekday,25,122.46898333333331
KIK,52,weekday,26,112.38612499999999
KIK,52,weekday,27,118.0325
KIK,52,weekday,28,118.50958333333332
KIK,52,weekday,29,117.84875000000001
KIK,52,weekday,30,117.48241666666667
KIK,52,weekday,31,118.49929166666666
KIK,52,weekday,32,120.08893333333333
KIK,52,weekday,33,115.562225
KIK,52,weekday,34,127.63479166666667
KIK,52,weekday,35,132.27926666666667
KIK,52,weekday,36,136.29046666666667
KIK,52,weekday,37,135.69833333333335
KIK,52,weekday,38,135.45028333333335
KIK,52,weekday,39,130.630025
KIK,52,weekday,40,128.51336666666668
KIK,52,weekday,41,128.24770833333335
KIK,52,weekday,42,126.71304166666667
KIK,52,weekday,43,125.317325
KIK,52,weekday,44,125.23558333333332
KIK,52,weekday,45,121.36675
KIK,52,weekday,46,113.012325
KIK,52,weekday,47,109.34506666666667
KIK,52,weekday,48,103.72308333333334
KIK,53,weekday,1,107.37561666666664
KIK,53,weekday,2,105.27533333333332
KIK,53,weekday,3,100.02516666666666
KIK,53,weekday,4,95.44583333333331
KIK,53,weekday,5,80.83366666666666
KIK,53,weekday,6,90.03783333333332
KIK,53,weekday,7,86.71916666666667
KIK,53,weekday,8,86.02741666666667
KIK,53,weekday,9,86.04158333333334
KIK,53,weekday,10,87.95250000000003
KIK,53,weekday,11,90.43366666666668
KIK,53,weekday,12,94.42683333333333
KIK,53,weekday,13,95.8255
KIK,53,weekday,14,96.60283333333332
KIK,53,weekday,15,100.96050000000001
KIK,53,weekday,16,106.98800000000001
KIK,53,weekday,17,114.51290000000002
KIK,53,weekday,18,122.3325
KIK,53,weekday,19,129.65483333333333
KIK,53,weekday,20,133.05583333333334
KIK,53,weekday,21,133.2215
KIK,53,weekday,22,130.47911666666667
KIK,53,weekday,23,130.35393333333334
KIK,53,weekday,24,128.36316666666667
KIK,53,weekday,25,125.84283333333333
KIK,53,weekday,26,121.21925000000003
KIK,53,weekday,27,119.51933333333335
KIK,53,weekday,28,115.94183333333334
KIK,53,weekday,29,114.32416666666668
KIK,53,weekday,30,115.73066666666668
KIK,53,weekday,31,119.0335
KIK,53,weekday,32,120.17150000000001
KIK,53,weekday,33,124.942
KIK,53,weekday,34,128.89283333333333
KIK,53,weekday,35,133.09866666666667
KIK,53,weekday,36,135.95191666666668
KIK,53,weekday,37,137.2098333333333
KIK,53,weekday,38,138.67699999999996
KIK,53,weekday,39,135.8315
KIK,53,weekday,40,132.67316666666667
KIK,53,weekday,41,128.859
KIK,53,weekday,42,128.97183333333334
KIK,53,weekday,43,131.37391666666667
KIK,53,weekday,44,129.72733333333332
KIK,53,weekday,45,125.32966666666668
KIK,53,weekday,46,116.63850000000001
KIK,53,weekday,47,117.15375
KIK,53,weekday,48,113.33083333333333
OTA,1,weekday,1,857.4540916666666
OTA,1,weekday,2,824.799375
OTA,1,weekday,3,804.7058333333334
OTA,1,weekday,4,795.3997166666668
OTA,1,weekday,5,784.7909166666666
OTA,1,weekday,6,772.91065
OTA,1,weekday,7,771.3178166666664
OTA,1,weekday,8,763.8192166666666
OTA,1,weekday,9,769.7126666666668
OTA,1,weekday,10,774.9381666666666
OTA,1,weekday,11,803.4614416666666
OTA,1,weekday,12,831.094
OTA,1,weekday,13,854.7473749999999
OTA,1,weekday,14,887.77325
OTA,1,weekday,15,953.7702333333332
OTA,1,weekday,16,1002.8278166666664
OTA,1,weekday,17,1076.504666666667
OTA,1,weekday,18,1128.723125
OTA,1,weekday,19,1177.8814166666668
OTA,1,weekday,20,1203.8773333333334
OTA,1,weekday,21,1219.7704166666667
OTA,1,weekday,22,1227.2157916666667
OTA,1,weekday,23,1229.89675
OTA,1,weekday,24,1230.660225
OTA,1,weekday,25,1234.0615333333335
OTA,1,weekday,26,1223.4235833333332
OTA,1,weekday,27,1225.4002500000001
OTA,1,weekday,28,1218.1372500000002
OTA,1,weekday,29,1215.1392500000002
OTA,1,weekday,30,1212.34795
OTA,1,weekday,31,1215.1241416666667
OTA,1,weekday,32,1232.9295000000002
OTA,1,weekday,33,1239.48025
OTA,1,weekday,34,1247.0917916666667
OTA,1,weekday,35,1258.6223
OTA,1,weekday,36,1274.7957
OTA,1,weekday,37,1265.7486666666666
OTA,1,weekday,38,1245.3744000000002
OTA,1,weekday,39,1221.1161000000002
OTA,1,weekday,40,1189.2040416666666
OTA,1,weekday,41,1181.2482
OTA,1,weekday,42,1180.6492916666668
OTA,1,weekday,43,1190.723125
OTA,1,weekday,44,1156.192
OTA,1,weekday,45,1094.8377583333333
OTA,1,weekday,46,1034.1991583333333
OTA,1,weekday,47,977.4356249999998
OTA,1,weekday,48,924.2340416666668
OTA,1,weekend,1,876.0478333333334
OTA,1,weekend,2,846.6454666666667
OTA,1,weekend,3,820.6941666666667
OTA,1,weekend,4,794.0665
OTA,1,weekend,5,781.931
OTA,1,weekend,6,773.1879166666666
OTA,1,weekend,7,772.6374333333332
OTA,1,weekend,8,765.5835833333333
OTA,1,weekend,9,739.7183333333334
OTA,1,weekend,10,755.2628333333334
OTA,1,weekend,11,764.2907333333333
OTA,1,weekend,12,778.4976666666669
OTA,1,weekend,13,796.1186666666667
OTA,1,weekend,14,815.474
OTA,1,weekend,15,867.9185000000001
OTA,1,weekend,16,907.2204999999999
OTA,1,weekend,17,989.0067333333335
OTA,1,weekend,18,1047.6819999999998
OTA,1,weekend,19,1098.9641666666666
OTA,1,weekend,20,1126.9635
OTA,1,weekend,21,1147.4295000000002
OTA,1,weekend,22,1146.4731666666667
OTA,1,weekend,23,1153.1625166666665
OTA,1,weekend,24,1158.2839166666668
OTA,1,weekend,25,1162.0114666666668
OTA,1,weekend,26,1155.2219999999998
OTA,1,weekend,27,1136.2016666666666
OTA,1,weekend,28,1137.8046333333334
OTA,1,weekend,29,1133.5476666666666
OTA,1,weekend,30,1129.0218666666667
OTA,1,weekend,31,1132.7674166666668
OTA,1,weekend,32,1134.4071666666669
OTA,1,weekend,33,1141.5788333333335
OTA,1,weekend,34,1156.2471666666665
OTA,1,weekend,35,1177.3793333333333
OTA,1,weekend,36,1197.2783333333336
OTA,1,weekend,37,1193.4136666666666
OTA,1,weekend,38,1200.9648333333334
OTA,1,weekend,39,1176.409166666667
OTA,1,weekend,40,1145.6301666666664
OTA,1,weekend,41,1131.0312999999999
OTA,1,weekend,42,1145.7751666666668
OTA,1,weekend,43,1161.0700666666667
OTA,1,weekend,44,1130.0030833333333
OTA,1,weekend,45,1053.3036666666667
OTA,1,weekend,46,980.0594166666665
OTA,1,weekend,47,917.8918
OTA,1,weekend,48,862.0625000000001
OTA,2,weekday,1,951.9932333333333
OTA,2,weekday,2,923.5539333333336
OTA,2,weekday,3,893.8624333333335
OTA,2,weekday,4,877.0626333333333
OTA,2,weekday,5,859.5181333333334
OTA,2,weekday,6,852.1647499999999
OTA,2,weekday,7,844.6399833333332
OTA,2,weekday,8,840.9364999999999
OTA,2,weekday,9,847.8958333333335
OTA,2,weekday,10,861.2975000000001
OTA,2,weekday,11,897.8508333333333
OTA,2,weekday,12,951.6064166666666
OTA,2,weekday,13,1039.9241666666667
OTA,2,weekday,14,1117.898
OTA,2,weekday,15,1205.8005833333334
OTA,2,weekday,16,1270.0814666666665
OTA,2,weekday,17,1332.1829999999995
OTA,2,weekday,18,1398.2701666666667
OTA,2,weekday,19,1421.4467
OTA,2,weekday,20,1433.2708333333335
OTA,2,weekday,21,1439.3591666666669
OTA,2,weekday,22,1449.6413333333333
OTA,2,weekday,23,1457.055833333333
OTA,2,weekday,24,1476.670083333333
OTA,2,weekday,25,1482.7497999999998
OTA,2,weekday,26,1482.70875
OTA,2,weekday,27,1476.362583333333
OTA,2,weekday,28,1477.1658333333332
OTA,2,weekday,29,1480.627
OTA,2,weekday,30,1483.2298333333329
OTA,2,weekday,31,1487.8822500000003
OTA,2,weekday,32,1484.0597500000001
OTA,2,weekday,33,1487.5648333333334
OTA,2,weekday,34,1468.4546666666668
OTA,2,weekday,35,1458.0305166666667
OTA,2,weekday,36,1468.898333333333
OTA,2,weekday,37,1436.6227500000002
OTA,2,weekday,38,1416.3445000000004
OTA,2,weekday,39,1371.2456666666667
OTA,2,weekday,40,1325.2558333333336
OTA,2,weekday,41,1307.8643333333334
OTA,2,weekday,42,1287.4008666666666
OTA,2,weekday,43,1305.4421333333332
OTA,2,weekday,44,1277.8077166666667
OTA,2,weekday,45,1217.0339333333332
OTA,2,weekday,46,1148.0629999999999
OTA,2,weekday,47,1084.6416666666669
OTA,2,weekday,48,1012.4912499999999
OTA,2,weekend,1,940.4001666666668
OTA,2,weekend,2,904.3093333333334
OTA,2,weekend,3,875.0258333333333
OTA,2,weekend,4,840.929333333333
OTA,2,weekend,5,834.0522
OTA,2,weekend,6,810.8246666666666
OTA,2,weekend,7,822.3187
OTA,2,weekend,8,815.664766666667
OTA,2,weekend,9,808.9639166666667
OTA,2,weekend,10,810.0418333333334
OTA,2,weekend,11,828.2108333333333
OTA,2,weekend,12,855.112
OTA,2,weekend,13,883.4651666666665
OTA,2,weekend,14,909.8099999999998
OTA,2,weekend,15,967.9205000000002
OTA,2,weekend,16,1015.3392
OTA,2,weekend,17,1089.3923333333332
OTA,2,weekend,18,1154.4570666666662
OTA,2,weekend,19,1200.0725
OTA,2,weekend,20,1230.2704166666667
OTA,2,weekend,21,1232.1663833333332
OTA,2,weekend,22,1227.5225000000003
OTA,2,weekend,23,1225.047
OTA,2,weekend,24,1216.3248333333336
OTA,2,weekend,25,1218.134166666667
OTA,2,weekend,26,1210.6446666666668
OTA,2,weekend,27,1202.7941666666668
OTA,2,weekend,28,1187.4091666666664
OTA,2,weekend,29,1174.944
OTA,2,weekend,30,1170.9155000000003
OTA,2,weekend,31,1166.04
OTA,2,weekend,32,1164.21775
OTA,2,weekend,33,1173.6120833333332
OTA,2,weekend,34,1187.8698333333334
OTA,2,weekend,35,1195.8703333333333
OTA,2,weekend,36,1209.5838333333334
OTA,2,weekend,37,1209.8205833333332
OTA,2,weekend,38,1199.4596666666664
OTA,2,weekend,39,1178.4855
OTA,2,weekend,40,1154.4149166666664
OTA,2,weekend,41,1135.6276666666665
OTA,2,weekend,42,1132.9435833333332
OTA,2,weekend,43,1156.6120833333334
OTA,2,weekend,44,1135.1165000000003
OTA,2,weekend,45,1095.5875
OTA,2,weekend,46,1043.4279999999999
OTA,2,weekend,47,959.9590999999999
OTA,2,weekend,48,902.7275000000001
OTA,3,weekday,1,927.7570666666666
OTA,3,weekday,2,893.5072333333333
OTA,3,weekday,3,871.0524333333333
OTA,3,weekday,4,853.1926666666666
OTA,3,weekday,5,843.1415666666668
OTA,3,weekday,6,833.4550833333333
OTA,3,weekday,7,828.7640000000001
OTA,3,weekday,8,829.7594999999999
OTA,3,weekday,9,839.8558333333333
OTA,3,weekday,10,864.6665833333333
OTA,3,weekday,11,899.8206833333334
OTA,3,weekday,12,958.3362500000002
OTA,3,weekday,13,1061.1533749999999
OTA,3,weekday,14,1146.4515666666668
OTA,3,weekday,15,1243.4555416666667
OTA,3,weekday,16,1303.4730416666666
OTA,3,weekday,17,1375.5088333333333
OTA,3,weekday,18,1393.71125
OTA,3,weekday,19,1386.5603749999998
OTA,3,weekday,20,1387.7045
OTA,3,weekday,21,1395.4025416666668
OTA,3,weekday,22,1401.9144583333332
OTA,3,weekday,23,1420.2984166666665
OTA,3,weekday,24,1440.8098333333332
OTA,3,weekday,25,1444.3707166666668
OTA,3,weekday,26,1446.3853499999996
OTA,3,weekday,27,1444.9499583333336
OTA,3,weekday,28,1438.1073666666666
OTA,3,weekday,29,1434.6216666666667
OTA,3,weekday,30,1426.4135833333335
OTA,3,weekday,31,1425.0587500000001
OTA,3,weekday,32,1417.0740833333334
OTA,3,weekday,33,1408.0159
OTA,3,weekday,34,1405.4853666666668
OTA,3,weekday,35,1395.8224166666666
OTA,3,weekday,36,1392.8581833333333
OTA,3,weekday,37,1371.6579666666667
OTA,3,weekday,38,1337.9085166666666
OTA,3,weekday,39,1318.7949499999997
OTA,3,weekday,40,1283.1843166666667
OTA,3,weekday,41,1261.0387083333335
OTA,3,weekday,42,1263.3275833333332
OTA,3,weekday,43,1271.2628333333334
OTA,3,weekday,44,1227.7716583333336
OTA,3,weekday,45,1162.002
OTA,3,weekday,46,1106.313525
OTA,3,weekday,47,1047.1353749999998
OTA,3,weekday,48,984.6817833333334
OTA,4,weekday,1,920.5224666666668
OTA,4,weekday,2,894.7898749999999
OTA,4,weekday,3,868.0486666666666
OTA,4,weekday,4,850.6646666666666
OTA,4,weekday,5,840.6163333333334
OTA,4,weekday,6,831.5760000000002
OTA,4,weekday,7,824.4515000000001
OTA,4,weekday,8,828.9391
OTA,4,weekday,9,838.2238750000001
OTA,4,weekday,10,853.7782500000001
OTA,4,weekday,11,901.12745
OTA,4,weekday,12,960.4972083333332
OTA,4,weekday,13,1063.8942916666667
OTA,4,weekday,14,1157.1084583333334
OTA,4,weekday,15,1265.0262666666665
OTA,4,weekday,16,1334.3005833333332
OTA,4,weekday,17,1400.3554083333331
OTA,4,weekday,18,1427.9476083333332
OTA,4,weekday,19,1452.3421666666666
OTA,4,weekday,20,1462.94355
OTA,4,weekday,21,1466.068541666667
OTA,4,weekday,22,1478.1015166666664
OTA,4,weekday,23,1487.2118666666668
OTA,4,weekday,24,1484.5058250000002
OTA,4,weekday,25,1474.1715
OTA,4,weekday,26,1491.701133333333
OTA,4,weekday,27,1482.13575
OTA,4,weekday,28,1482.1201666666666
OTA,4,weekday,29,1477.7570666666663
OTA,4,weekday,30,1460.720625
OTA,4,weekday,31,1482.2715333333333
OTA,4,weekday,32,1491.2227916666666
OTA,4,weekday,33,1482.3258333333338
OTA,4,weekday,34,1475.7135833333336
OTA,4,weekday,35,1458.0394166666665
OTA,4,weekday,36,1458.3515
OTA,4,weekday,37,1433.1792500000001
OTA,4,weekday,38,1425.8581666666669
OTA,4,weekday,39,1392.026625
OTA,4,weekday,40,1350.2788416666667
OTA,4,weekday,41,1325.5185000000001
OTA,4,weekday,42,1320.6554666666666
OTA,4,weekday,43,1314.7826250000003
OTA,4,weekday,44,1266.1405833333333
OTA,4,weekday,45,1180.6779166666668
OTA,4,weekday,46,1114.6455499999997
OTA,4,weekday,47,1050.418333333333
OTA,4,weekday,48,983.9637499999999
OTA,4,weekend,1,850.6813500000001
OTA,4,weekend,2,802.0175833333333
OTA,4,weekend,3,786.6948333333332
OTA,4,weekend,4,787.3693333333333
OTA,4,weekend,5,774.6613
OTA,4,weekend,6,770.0741000000003
OTA,4,weekend,7,762.3649000000003
OTA,4,weekend,8,747.2239166666666
OTA,4,weekend,9,741.1502333333334
OTA,4,weekend,10,752.6849166666667
OTA,4,weekend,11,773.9621666666668
OTA,4,weekend,12,785.4118333333332
OTA,4,weekend,13,816.9681666666667
OTA,4,weekend,14,828.6087499999998
OTA,4,weekend,15,869.3575
OTA,4,weekend,16,901.7976666666665
OTA,4,weekend,17,987.0490000000001
OTA,4,weekend,18,1058.3830666666663
OTA,4,weekend,19,1104.7355
OTA,4,weekend,20,1126.4275000000002
OTA,4,weekend,21,1118.1846666666668
OTA,4,weekend,22,1140.3619166666665
OTA,4,weekend,23,1132.7740000000003
